Date,ABT,ALGN,BSX,DXCM,EW,MDT,PODD,STE,SYK,ZBH
2000-05-15,9.356307029724121,,12.5625,,1.3645830154418945,36.525962829589844,,6.399360179901123,15.053685188293457,
2000-05-16,9.28121566772461,,12.5,,1.375,37.095428466796875,,6.445397853851318,14.97854232788086,
2000-05-17,9.26620101928711,,12.65625,,1.3333330154418945,36.85137939453125,,6.353323936462402,14.452537536621094,
2000-05-18,9.746776580810547,,13.125,,1.296875,35.99721145629883,,6.307283401489258,14.552729606628418,
2000-05-19,9.98707103729248,,12.96875,,1.2760419845581055,34.410888671875,,6.353323936462402,14.227106094360352,
2000-05-22,10.272415161132812,,12.5,,1.296875,32.74323272705078,,6.215207099914551,14.101863861083984,
2000-05-23,10.272415161132812,,12.375,,1.3020830154418945,31.15689468383789,,6.215207099914551,13.826349258422852,
2000-05-24,10.445120811462402,,12.375,,1.3697919845581055,32.09242630004883,,6.215207099914551,14.878352165222168,
2000-05-25,10.272415161132812,,12.90625,,1.4427080154418945,32.58052444458008,,6.123128890991211,15.203967094421387,
2000-05-26,10.017105102539062,,12.53125,,1.5,32.13309097290039,,5.938973903656006,15.153875350952148,
2000-05-30,9.881939888000488,,13.0625,,1.6458330154418945,33.556724548339844,,6.4914398193359375,15.329209327697754,
2000-05-31,9.776808738708496,,12.8125,,1.6927080154418945,33.5974006652832,,6.675593852996826,15.153875350952148,
2000-06-01,9.821866035461426,,11.96875,,1.65625,32.86522674560547,,6.4914398193359375,15.103785514831543,
2000-06-02,9.401360511779785,,11.375,,1.5989580154418945,31.970407485961914,,6.031053066253662,14.65291690826416,
2000-06-05,9.55154037475586,,11.59375,,1.5104169845581055,32.37714385986328,,6.307283401489258,15.103785514831543,
2000-06-06,9.656667709350586,,11.5,,1.4270830154418945,32.74323272705078,,6.123128890991211,14.828256607055664,
2000-06-07,9.656667709350586,,11.5,,1.5416669845581055,31.48232078552246,,6.5835137367248535,14.527674674987793,
2000-06-08,9.761791229248047,,11.71875,,1.5416669845581055,30.750160217285156,,6.767669677734375,14.627873420715332,
2000-06-09,9.806845664978027,,11.78125,,1.5416669845581055,31.56365966796875,,7.043902397155762,14.728070259094238,
2000-06-12,9.686702728271484,,11.84375,,1.5520830154418945,31.42128562927246,,6.537477016448975,14.552729606628418,
2000-06-13,9.866920471191406,,12.21875,,1.53125,31.990724563598633,,6.537477016448975,15.028639793395996,
2000-06-14,10.092191696166992,,12.34375,,1.5364580154418945,32.80424499511719,,6.5835137367248535,16.055587768554688,
2000-06-15,10.302448272705078,,12.4375,,1.5260419845581055,32.90592956542969,,6.629553318023682,16.706829071044922,
2000-06-16,10.197318077087402,,12.15625,,1.5,32.499176025390625,,6.353323936462402,17.107603073120117,
2000-06-19,10.227354049682617,,11.65625,,1.5104169845581055,33.007591247558594,,6.5835137367248535,16.932270050048828,
2000-06-20,10.047138214111328,,11.4375,,1.484375,32.966949462890625,,6.445397853851318,17.558448791503906,
2000-06-21,9.98707103729248,,11.5,,1.5833330154418945,32.80424499511719,,6.5835137367248535,16.781980514526367,
2000-06-22,9.806845664978027,,11.0,,1.6197919845581055,31.238248825073242,,6.85974645614624,16.506454467773438,
2000-06-23,9.716739654541016,,10.84375,,1.65625,30.953527450561523,,6.5835137367248535,15.880256652832031,
2000-06-26,9.866920471191406,,10.9375,,1.65625,31.116230010986328,,6.85974645614624,16.130741119384766,
2000-06-27,9.98707103729248,,10.625,,1.59375,30.58746910095215,,6.721632480621338,16.155784606933594,
2000-06-28,10.2198486328125,,10.851563453674316,,1.703125,30.943370819091797,,6.721632480621338,16.807029724121094,
2000-06-29,10.062152862548828,,10.90625,,1.6875,31.19758415222168,,6.629553318023682,17.633602142333984,
2000-06-30,10.70793342590332,,10.96875,,1.542968988418579,32.417816162109375,,6.537477016448975,17.53340721130371,
2000-07-03,10.647865295410156,,10.90625,,1.7135419845581055,31.76702880859375,,6.675593852996826,17.64613151550293,
2000-07-05,10.70793342590332,,10.8125,,1.640625,31.270278930664062,,6.675593852996826,17.796409606933594,
2000-07-06,10.527719497680664,,11.21875,,1.6875,31.758901596069336,,6.813709735870361,18.860939025878906,
2000-07-07,10.40757942199707,,11.6875,,1.7083330154418945,32.613929748535156,,6.951825141906738,19.0738525390625,
2000-07-10,10.332479476928711,,12.03125,,1.7708330154418945,32.89892578125,,7.228053092956543,19.174039840698242,
2000-07-11,10.332479476928711,,11.90625,,1.8333330154418945,33.38753890991211,,7.182016849517822,19.174039840698242,
2000-07-12,10.695125579833984,,13.0,,1.84375,32.69535446166992,,7.182016849517822,18.209697723388672,
2000-07-13,10.529190063476562,,12.9375,,1.9375,33.061790466308594,,6.813709735870361,17.98427391052246,
2000-07-14,10.257665634155273,,12.71875,,1.9114580154418945,32.73606872558594,,6.445397853851318,18.03436851501465,
2000-07-17,10.257665634155273,,13.28125,,1.9010419845581055,33.143253326416016,,6.445397853851318,18.10950469970703,
2000-07-18,10.121901512145996,,12.875,,1.9895830154418945,33.91687774658203,,6.399360179901123,18.234750747680664,
2000-07-19,9.925798416137695,,9.4375,,2.015625,32.89892578125,,6.399360179901123,17.88408088684082,
2000-07-20,9.925798416137695,,8.84375,,2.0052080154418945,33.50968933105469,,6.399360179901123,17.633602142333984,
2000-07-21,9.74477767944336,,8.75,,2.0729169845581055,32.89892578125,,6.307283401489258,18.685609817504883,
2000-07-24,9.83528995513916,,8.53125,,2.0625,34.0797119140625,,6.215207099914551,18.82337188720703,
2000-07-25,9.59393310546875,,8.5,,2.0416669845581055,34.24258041381836,,5.938973903656006,18.10950469970703,
2000-07-26,9.624099731445312,,8.75,,1.9947919845581055,33.71327209472656,,6.537477016448975,19.28675079345703,
2000-07-27,9.654265403747559,,9.09375,,1.9583330154418945,35.1790657043457,,6.85974645614624,18.860939025878906,
2000-07-28,10.01630973815918,,8.5625,,1.921875,33.876136779785156,,6.721632480621338,18.159608840942383,
2000-07-31,10.01630973815918,,8.28125,,1.8177080154418945,33.26539611816406,,6.629553318023682,17.207794189453125,
2000-08-01,10.182242393493652,,8.75,,1.8854169845581055,35.626953125,,6.537477016448975,17.633602142333984,
2000-08-02,10.318004608154297,,9.0625,,1.9010419845581055,35.54551696777344,,6.629553318023682,17.758838653564453,
2000-08-03,10.363256454467773,,8.875,,1.9270830154418945,35.830528259277344,,6.813709735870361,18.43513298034668,
2000-08-04,10.136984825134277,,8.875,,1.9166669845581055,36.3191032409668,,6.5835137367248535,18.41008186340332,
2000-08-07,9.759865760803223,,8.796875,,1.8854169845581055,36.40056228637695,,6.445397853851318,18.535314559936523,
2000-08-08,9.6995267868042,,8.5625,,1.875,36.115562438964844,,6.307283401489258,18.4852294921875,
2000-08-09,9.54868221282959,,8.3125,,1.84375,36.644866943359375,,6.307283401489258,18.084457397460938,
2000-08-10,9.790037155151367,,8.28125,,1.8072919845581055,36.644866943359375,,6.353323936462402,18.472698211669922,
2000-08-11,9.880539894104004,,8.3125,,1.8697919845581055,35.830528259277344,,6.721632480621338,18.63551139831543,
2000-08-14,9.6995267868042,,8.21875,,1.8802080154418945,35.38265609741211,,6.675593852996826,18.43513298034668,
2000-08-15,9.6995267868042,,8.0625,,1.9010419845581055,35.01622009277344,,6.445397853851318,18.3599853515625,
2000-08-16,9.85036849975586,,8.125,,1.90625,35.50481033325195,,6.537477016448975,18.535314559936523,
2000-08-17,9.880539894104004,,8.1875,,1.8958330154418945,34.20189666748047,,6.629553318023682,18.159608840942383,
2000-08-18,9.6995267868042,,8.1875,,1.875,33.1025276184082,,6.5835137367248535,18.00931167602539,
2000-08-21,10.091732025146484,,8.90625,,1.9322919845581055,33.22468185424805,,6.629553318023682,18.259788513183594,
2000-08-22,10.152067184448242,,8.59375,,1.90625,32.36962890625,,6.629553318023682,17.88408088684082,
2000-08-23,10.046479225158691,,8.90625,,1.90625,33.143253326416016,,6.675593852996826,17.88408088684082,
2000-08-24,9.880539894104004,,8.84375,,1.8958330154418945,33.183963775634766,,6.675593852996826,17.358076095581055,
2000-08-25,10.106812477111816,,8.875,,1.890625,33.672550201416016,,6.813709735870361,17.583505630493164,
2000-08-28,10.438681602478027,,9.09375,,1.9114580154418945,33.794708251953125,,7.320130825042725,17.934175491333008,
2000-08-29,10.272747993469238,,9.0,,1.9947919845581055,33.95756912231445,,7.27409029006958,17.333019256591797,
2000-08-30,10.393433570861816,,9.40625,,2.03125,34.609046936035156,,7.27409029006958,17.8339900970459,
2000-08-31,10.56313419342041,,9.476563453674316,,2.1875,33.39772033691406,,7.550326824188232,17.959224700927734,
2000-09-01,10.438681602478027,,9.28125,,1.8854169845581055,33.83544158935547,,7.6424031257629395,18.134553909301758,
2000-09-05,10.302918434143066,,9.3125,,1.8854169845581055,33.306114196777344,,7.6424031257629395,17.783889770507812,
2000-09-06,10.227496147155762,,9.28125,,1.8697919845581055,33.38753890991211,,8.194867134094238,17.470792770385742,
2000-09-07,10.423599243164062,,9.15625,,1.8854169845581055,33.672550201416016,,8.609208106994629,18.021835327148438,
2000-09-08,10.64986801147461,,9.34375,,1.8541669845581055,33.672550201416016,,8.74732780456543,18.372501373291016,
2000-09-11,10.845972061157227,,9.53125,,1.859375,33.5504035949707,,8.655250549316406,17.97174835205078,
2000-09-12,10.830883979797363,,9.5,,1.8541669845581055,32.654666900634766,,8.701289176940918,18.021835327148438,
2000-09-13,10.680039405822754,,9.375,,1.75,32.32891082763672,,8.977520942687988,17.73379135131836,
2000-09-14,10.619695663452148,,9.21875,,1.78125,32.573204040527344,,9.069594383239746,17.132646560668945,
2000-09-15,11.585123062133789,,9.53125,,1.7395830154418945,32.532501220703125,,8.977520942687988,16.681785583496094,
2000-09-18,10.680039405822754,,9.5625,,1.6458330154418945,31.962474822998047,,8.74732780456543,16.48140525817871,
2000-09-19,10.49902057647705,,9.375,,1.65625,31.43315315246582,,8.93148136138916,16.30607032775879,
2000-09-20,10.604612350463867,,9.125,,1.6822919845581055,30.944551467895508,,9.161675453186035,16.155784606933594,
2000-09-21,11.102413177490234,,9.28125,,1.65625,31.92176055908203,,8.655250549316406,15.930347442626953,
2000-09-22,11.705805778503418,,9.0,,1.6875,32.32891082763672,,8.793367385864258,15.980446815490723,
2000-09-25,11.585123062133789,,9.0,,1.703125,32.573204040527344,,8.83940601348877,16.105693817138672,
2000-09-26,11.223089218139648,,8.5,,1.71875,32.08462905883789,,8.74732780456543,15.717455863952637,
2000-09-27,11.283429145812988,,8.1875,,1.7083330154418945,31.92176055908203,,8.793367385864258,16.51897621154785,
2000-09-28,11.268341064453125,,8.40625,,1.75,32.89892578125,,8.74732780456543,17.095083236694336,
2000-09-29,11.479528427124023,,8.21875,,1.8177080154418945,33.753990173339844,,8.83940601348877,17.207794189453125,
2000-10-02,11.570039749145508,,8.0,,1.6822919845581055,33.50968933105469,,9.760170936584473,16.23093032836914,
2000-10-03,11.645462036132812,,8.1875,,1.6770830154418945,34.4461669921875,,9.990368843078613,16.43131446838379,
2000-10-04,11.434277534484863,,7.78125,,1.6614580154418945,33.86745834350586,,10.174520492553711,15.704922676086426,
2000-10-05,11.494616508483887,,7.90625,,1.7135419845581055,34.519535064697266,,10.220561027526855,16.23093032836914,
2000-10-06,11.570039749145508,,7.625,,1.7604169845581055,34.234256744384766,,10.312641143798828,16.957311630249023,
2000-10-09,11.509700775146484,,7.53125,,1.7239580154418945,34.31576156616211,,10.036407470703125,17.207794189453125,
2000-10-10,11.841570854187012,,7.46875,,1.71875,34.47877883911133,,10.128483772277832,17.633602142333984,
2000-10-11,12.129899024963379,,7.5,,1.734375,33.86745834350586,,10.220561027526855,16.932270050048828,
2000-10-12,12.054187774658203,,7.25,,1.7552080154418945,34.72330856323242,,9.944332122802734,16.932270050048828,
2000-10-13,12.175329208374023,,7.4375,,1.8645830154418945,33.9082145690918,,10.128483772277832,16.83207893371582,
2000-10-16,12.220756530761719,,7.84375,,1.8385419845581055,33.948974609375,,9.990368843078613,16.606637954711914,
2000-10-17,12.478200912475586,,7.75,,1.8958330154418945,34.72330856323242,,9.898289680480957,15.479488372802734,
2000-10-18,12.35705280303955,,8.03125,,1.9114580154418945,35.17161178588867,,10.220561027526855,18.610458374023438,
2000-10-19,11.811885833740234,,7.875,,1.953125,34.845584869384766,,10.680944442749023,18.184650421142578,
2000-10-20,11.82702922821045,,7.90625,,1.9375,33.74517822265625,,10.865103721618652,18.03436851501465,
2000-10-23,11.948183059692383,,8.0,,1.9739580154418945,33.256126403808594,,11.371529579162598,17.73379135131836,
2000-10-24,11.93303394317627,,7.96875,,2.015625,33.256126403808594,,11.095293998718262,17.758838653564453,
2000-10-25,12.463053703308105,,7.96875,,1.9895830154418945,33.98970031738281,,10.957178115844727,18.03436851501465,
2000-10-26,12.372197151184082,,8.03125,,1.9427080154418945,33.66368103027344,,11.141329765319824,18.05940818786621,
2000-10-27,12.523630142211914,,8.03125,,1.9166669845581055,33.826690673828125,,11.417560577392578,18.10950469970703,
2000-10-30,13.08393383026123,,8.125,,1.9114580154418945,34.927093505859375,,10.634910583496094,18.585416793823242,
2000-10-31,12.796211242675781,,7.96875,,1.1197919845581055,35.41614532470703,,11.049253463745117,18.885986328125,
2000-11-01,12.811349868774414,,7.78125,,1.0833330154418945,35.864444732666016,,10.957178115844727,19.011220932006836,
2000-11-02,12.962785720825195,,8.0625,,1.1822919845581055,36.10898971557617,,11.049253463745117,19.537229537963867,
2000-11-03,12.781068801879883,,8.25,,1.265625,36.59803009033203,,11.509641647338867,19.86284828186035,
2000-11-06,12.750776290893555,,8.03125,,1.25,37.16860580444336,,11.877947807312012,20.539138793945312,
2000-11-07,12.675064086914062,,8.03125,,1.2708330154418945,36.394264221191406,,11.739831924438477,20.03818702697754,
2000-11-08,12.720494270324707,,7.875,,1.2864580154418945,36.6795654296875,,12.338338851928711,19.98809051513672,
2000-11-09,12.690206527709961,,7.6875,,1.265625,36.55729293823242,,12.154179573059082,19.762653350830078,
2000-11-10,12.735633850097656,,7.46875,,1.2239580154418945,36.190486907958984,,12.016064643859863,19.562267303466797,
2000-11-13,12.417624473571777,,7.4375,,1.1927080154418945,35.660682678222656,,11.417560577392578,19.036272048950195,
2000-11-14,12.326762199401855,,7.5,,1.1614580154418945,35.986732482910156,,11.509641647338867,19.51217269897461,
2000-11-15,12.902217864990234,,7.28125,,1.1822919845581055,35.986732482910156,,11.785874366760254,19.51217269897461,
2000-11-16,12.811349868774414,,7.46875,,1.1875,33.5821533203125,,11.23340892791748,18.93608856201172,
2000-11-17,12.629633903503418,,7.5,,1.1822919845581055,31.29987907409668,,11.463602066040039,19.58731460571289,
2000-11-20,12.765921592712402,,7.59375,,1.1458330154418945,32.31876754760742,,11.417560577392578,19.687509536743164,
2000-11-21,13.053653717041016,,7.1875,,1.2447919845581055,33.3376350402832,,11.463602066040039,20.438947677612305,
2000-11-22,12.977931022644043,,7.09375,,1.3020830154418945,34.03046798706055,,11.279448509216309,20.939908981323242,
2000-11-24,12.85678482055664,,7.3125,,1.3333330154418945,34.47877883911133,,11.417560577392578,20.814661026000977,
2000-11-27,12.841645240783691,,7.0,,1.328125,34.927093505859375,,11.23340892791748,21.09018898010254,
2000-11-28,13.265654563903809,,6.8125,,1.3385419845581055,35.253108978271484,,11.141329765319824,20.63932991027832,
2000-11-29,13.50794792175293,,6.5625,,1.34375,35.375396728515625,,11.417560577392578,21.24047088623047,
2000-11-30,13.341373443603516,,6.4375,,1.3385419845581055,34.72330856323242,,11.049253463745117,21.365713119506836,
2000-12-01,12.811349868774414,,6.53125,,1.3697919845581055,35.17161178588867,,11.23340892791748,20.989994049072266,
2000-12-04,13.099084854125977,,6.5,,1.3229169845581055,36.190486907958984,,10.957178115844727,20.831689834594727,
2000-12-05,13.023361206054688,,6.5,,1.359375,36.14974594116211,,11.23340892791748,20.811655044555664,
2000-12-06,12.402482032775879,,6.125,,1.3229169845581055,35.82370376586914,,10.91114330291748,21.641239166259766,
2000-12-07,12.372197151184082,,6.375,,1.3385419845581055,36.190486907958984,,11.049253463745117,20.438947677612305,
2000-12-08,12.039036750793457,,6.40625,,1.40625,36.55729293823242,,10.865103721618652,21.04410171508789,
2000-12-11,12.129899024963379,,6.53125,,1.3802080154418945,35.660682678222656,,11.325484275817871,20.939908981323242,
2000-12-12,12.160186767578125,,6.71875,,1.3333330154418945,35.17161178588867,,11.647759437561035,20.63532257080078,
2000-12-13,12.553913116455078,,6.5,,1.3177080154418945,36.51652908325195,,11.371529579162598,20.859745025634766,
2000-12-14,11.660455703735352,,6.59375,,1.2552080154418945,38.146728515625,,11.095293998718262,20.63532257080078,
2000-12-15,11.34244155883789,,6.53125,,1.3177080154418945,36.801822662353516,,10.680944442749023,20.539138793945312,
2000-12-18,12.008753776550293,,6.71875,,1.3125,36.27198791503906,,10.496795654296875,20.979970932006836,
2000-12-19,12.190471649169922,,6.65625,,1.4010419845581055,36.02811813354492,,10.358674049377441,20.607271194458008,
2000-12-20,11.82702922821045,,6.71875,,1.375,35.213008880615234,,10.726990699768066,19.861845016479492,
2000-12-21,11.660455703735352,,6.65625,,1.3802080154418945,36.10963821411133,,11.463602066040039,19.376920700073242,
2000-12-22,11.478730201721191,,6.46875,,1.3958330154418945,37.90288162231445,,11.417560577392578,19.81776237487793,
2000-12-26,11.675597190856934,,6.59375,,1.3854169845581055,38.47346878051758,,11.739831924438477,19.617387771606445,
2000-12-27,11.766454696655273,,6.53125,,1.4010419845581055,39.777645111083984,,12.062106132507324,20.171335220336914,
2000-12-28,11.751313209533691,,6.78125,,1.4479169845581055,39.777645111083984,,12.338338851928711,20.07098388671875,
2000-12-29,11.736167907714844,,6.84375,,1.4791669845581055,39.37009048461914,,11.877947807312012,20.307819366455078,
2001-01-02,11.660455703735352,,6.75,,1.4479169845581055,38.799503326416016,,12.062106132507324,19.508995056152344,
2001-01-03,11.4030122756958,,6.75,,1.5260419845581055,38.42424011230469,,11.739831924438477,19.769922256469727,
2001-01-04,10.35811996459961,,7.5,,1.5208330154418945,35.73210525512695,,11.55567741394043,18.625879287719727,
2001-01-05,10.418686866760254,,7.78125,,1.40625,35.038673400878906,,11.141329765319824,18.340869903564453,
2001-01-08,10.312684059143066,,7.75,,1.4166669845581055,34.834720611572266,,11.325484275817871,18.16022300720215,
2001-01-09,10.539835929870605,,7.875,,1.453125,34.91630172729492,,10.819062232971191,18.437211990356445,
