Date,CMG,DPZ,DRI,MCD,QSR,SBUX,TSCO,WEN,YUM
2000-02-22,,,4.86179780960083,17.766963958740234,,3.21937894821167,0.8645917177200317,3.4559552669525146,3.3701858520507812
2000-02-23,,,4.777242183685303,17.938800811767578,,3.3830742835998535,0.8514918088912964,3.3839550018310547,3.3467812538146973
2000-02-24,,,4.629277229309082,17.251495361328125,,3.401263475418091,0.8580420613288879,3.39595627784729,3.2453625202178955
2000-02-25,,,4.587000370025635,17.045297622680664,,3.273944139480591,0.8842419385910034,3.3839550018310547,3.2297616004943848
2000-02-28,,,4.565862655639648,17.1140193939209,,3.3042585849761963,0.9104414582252502,3.599952220916748,3.2063591480255127
2000-02-29,,,4.460169315338135,17.45767593383789,,3.4073259830474854,0.9431911110877991,3.635953903198242,3.323378562927246
2000-03-01,,,4.608139991760254,17.182762145996094,,3.3709487915039062,0.9890410900115967,4.22394323348999,3.5184133052825928
2000-03-02,,,4.5447235107421875,16.976566314697266,,3.225440263748169,0.9431911110877991,3.887948751449585,3.4559998512268066
2000-03-03,,,4.587000370025635,17.766963958740234,,3.607400894165039,0.9300909042358398,3.8519492149353027,3.260965585708618
2000-03-06,,,4.587000370025635,17.354583740234375,,3.4800796508789062,0.9562911987304688,3.8519492149353027,3.4559998512268066
2000-03-07,,,4.269925594329834,16.426712036132812,,3.3103208541870117,0.9202659130096436,3.8279497623443604,3.2999746799468994
2000-03-08,,,4.2487874031066895,16.907838821411133,,3.28606915473938,0.9300909042358398,3.983948230743408,3.2999746799468994
2000-03-09,,,4.333343029022217,17.59514045715332,,3.504331588745117,0.9104414582252502,3.8399486541748047,3.4872066974639893
2000-03-10,,,4.37561559677124,17.45767593383789,,3.455829620361328,0.9300909042358398,3.8399486541748047,3.4638028144836426
2000-03-13,,,4.333343029022217,17.83570098876953,,3.3709487915039062,0.9464656114578247,3.8639488220214844,3.4325993061065674
2000-03-14,,,4.333343029022217,16.770374298095703,,3.2436306476593018,0.8973419070243835,3.8639488220214844,3.3077754974365234
2000-03-15,,,4.587000370025635,17.87006378173828,,3.4133896827697754,0.9431911110877991,3.9599485397338867,3.557420015335083
2000-03-16,,,4.819521903991699,18.729209899902344,,3.722595453262329,1.0119651556015015,3.887948751449585,4.103513240814209
2000-03-17,,,4.713829040527344,18.59174346923828,,3.5952751636505127,0.9824907779693604,3.899949312210083,3.900679111480713
2000-03-20,,,4.819521903991699,19.004135131835938,,3.4133896827697754,1.0086904764175415,3.8399486541748047,3.760255813598633
2000-03-21,,,4.9252095222473145,19.38214683532715,,3.783223867416382,1.0348899364471436,3.8639488220214844,3.83046817779541
2000-03-22,,,4.86179780960083,19.38214683532715,,3.7953479290008545,1.047990322113037,3.8759493827819824,3.643235445022583
2000-03-23,,,4.9674882888793945,19.3477783203125,,3.8196005821228027,1.0709151029586792,3.8639488220214844,3.643235445022583
2000-03-24,,,5.115457534790039,19.141599655151367,,3.746847152709961,1.0152404308319092,3.8519492149353027,3.721247673034668
2000-03-27,,,5.15773344039917,19.107227325439453,,3.7953479290008545,1.0152404308319092,3.8639488220214844,3.705644369125366
2000-03-28,,,5.580499172210693,19.31342124938965,,3.680155038833618,1.0316150188446045,3.815948009490967,3.6822404861450195
2000-03-29,,,5.813019752502441,20.241287231445312,,3.849914312362671,1.0217901468276978,3.887948751449585,3.6198294162750244
2000-03-30,,,5.960988521575928,20.688045501708984,,3.8559768199920654,1.047990322113037,3.935948371887207,3.9084813594818115
2000-03-31,,,6.024401664733887,20.550567626953125,,4.347072124481201,1.0741897821426392,3.8399486541748047,3.8772754669189453
2000-04-03,,,6.003264427185059,21.169151306152344,,4.019675254821777,1.0741897821426392,3.983948230743408,3.783658981323242
2000-04-04,,,6.17236852645874,21.186344146728516,,4.213686466217041,1.0774644613265991,3.8399486541748047,3.892878770828247
2000-04-05,,,6.32033634185791,21.203519821166992,,3.8377888202667236,1.0807398557662964,3.8399486541748047,4.025500297546387
2000-04-06,,,6.143239498138428,20.344385147094727,,3.6437792778015137,1.0872896909713745,3.887948751449585,3.9396843910217285
2000-04-07,,,6.100874900817871,20.344385147094727,,3.886291980743408,1.120039939880371,3.8759493827819824,3.9474875926971436
2000-04-10,,,6.270342826843262,20.000734329223633,,3.552835702896118,1.0774644613265991,3.8519492149353027,3.9396843910217285
2000-04-11,,,6.2915263175964355,20.722412109375,,3.680155038833618,1.1396886110305786,3.8279497623443604,4.056707382202148
2000-04-12,,,6.376261234283447,19.96636199951172,,3.6498401165008545,1.120039939880371,3.7439491748809814,4.103513240814209
2000-04-13,,,6.122058391571045,18.76357078552246,,3.863558292388916,1.0348899364471436,3.755950450897217,3.963088035583496
2000-04-14,,,5.867851734161377,18.454288482666016,,3.4133896827697754,1.0348899364471436,3.7679498195648193,3.8070619106292725
2000-04-17,,,5.95258903503418,18.52301788330078,,3.504331588745117,0.9955903887748718,3.659952402114868,3.783658981323242
2000-04-18,,,5.910221099853516,17.87006378173828,,3.6316516399383545,1.047990322113037,3.647952079772949,3.77585768699646
2000-04-19,,,6.058507919311523,18.179353713989258,,3.613463878631592,1.0152404308319092,3.683952569961548,3.697843313217163
2000-04-20,,,6.439813137054443,19.691444396972656,,3.6316516399383545,1.0217901468276978,3.671950578689575,4.002096176147461
2000-04-24,,,6.39744758605957,21.444068908691406,,3.8741674423217773,1.0021412372589111,3.707951068878174,4.126917839050293
2000-04-25,,,6.524547100067139,21.306615829467773,,3.7044079303741455,1.0217901468276978,3.8759493827819824,4.1503214836120605
2000-04-26,,,6.524547100067139,21.375347137451172,,3.6013362407684326,1.047990322113037,3.899949312210083,4.298549652099609
2000-04-27,,,6.312708377838135,21.34098243713379,,3.5952751636505127,1.0447157621383667,3.899949312210083,4.438973903656006
2000-04-28,,,6.270342826843262,20.928590774536133,,2.932907819747925,0.8645917177200317,3.9599485397338867,4.228335857391357
2000-05-01,,,6.185606956481934,21.375347137451172,,3.001115083694458,0.8842419385910034,3.983948230743408,4.204932689666748
2000-05-02,,,6.100874900817871,21.547178268432617,,3.09812068939209,0.8875165581703186,4.055946350097656,4.220535755157471
2000-05-03,,,5.825488567352295,20.516212463378906,,3.0859951972961426,0.8875165581703186,4.031947612762451,4.142523288726807
2000-05-04,,,5.846670150756836,19.657072067260742,,3.2436306476593018,0.9431911110877991,4.031947612762451,3.8772754669189453
2000-05-05,,,6.143239498138428,19.622713088989258,,3.26788067817688,0.9890410900115967,4.115944862365723,4.033303737640381
2000-05-08,,,5.9949564933776855,19.691444396972656,,3.201188802719116,0.9759405851364136,4.115944862365723,3.9162814617156982
2000-05-09,,,6.100874900817871,20.344385147094727,,3.2375669479370117,0.9857649207115173,4.1519455909729,3.9396843910217285
2000-05-10,,,6.122058391571045,21.237886428833008,,3.158749580383301,0.9431911110877991,4.115944862365723,3.9474875926971436
2000-05-11,,,6.312708377838135,20.997325897216797,,3.225440263748169,0.9202659130096436,4.283942222595215,4.041103839874268
2000-05-12,,,6.2915263175964355,20.65367889404297,,3.158749580383301,0.9169914722442627,4.247944355010986,3.900679111480713
2000-05-15,,,6.249159336090088,20.997325897216797,,3.15268611907959,0.933365523815155,4.1519455909729,3.853869676589966
2000-05-16,,,6.482176780700684,21.547178268432617,,3.225440263748169,0.9431911110877991,4.139946937561035,4.041103839874268
2000-05-17,,,6.333893299102783,21.478443145751953,,3.1466240882873535,0.9202659130096436,4.115944862365723,4.017698764801025
2000-05-18,,,6.333893299102783,21.237886428833008,,2.9768636226654053,0.9104414582252502,4.163947582244873,4.041103839874268
2000-05-19,,,6.206792831420898,20.79114532470703,,2.922297716140747,0.8547665476799011,4.1519455909729,3.853869676589966
2000-05-22,,,6.206792831420898,21.375347137451172,,2.8980464935302734,0.8809665441513062,4.1519455909729,3.853869676589966
2000-05-23,,,6.355077266693115,21.512813568115234,,2.7464747428894043,0.8842419385910034,4.115944862365723,3.9552886486053467
2000-05-24,,,6.503360748291016,21.306615829467773,,3.007178783416748,0.8645917177200317,4.115944862365723,4.0879106521606445
2000-05-25,,,6.2915263175964355,20.516212463378906,,2.8980464935302734,0.8187423944473267,4.139946937561035,3.900679111480713
2000-05-26,,,6.39744758605957,20.75677490234375,,2.825291872024536,0.8645917177200317,4.115944862365723,3.83046817779541
2000-05-30,,,6.227975845336914,20.103818893432617,,3.207252025604248,0.8580420613288879,4.115944862365723,3.7290492057800293
2000-05-31,,,5.825488567352295,19.691444396972656,,3.298196315765381,0.7925425171852112,3.983948230743408,3.658836841583252
2000-06-01,,,5.761935710906982,19.58835220336914,,3.3466968536376953,0.7892671823501587,4.019947528839111,3.7290492057800293
2000-06-02,,,5.740755558013916,19.863271713256836,,3.5710246562957764,0.7941800355911255,4.031947612762451,3.791459083557129
2000-06-05,,,5.677203178405762,19.519617080688477,,3.455829620361328,0.8121922016143799,4.031947612762451,3.7290492057800293
2000-06-06,,,5.677203178405762,19.31342124938965,,3.6377155780792236,0.8318424820899963,3.9959468841552734,3.697843313217163
2000-06-07,,,5.69838809967041,19.175954818725586,,3.3527605533599854,0.8351172208786011,4.019947528839111,3.6510350704193115
2000-06-08,,,5.69838809967041,19.485248565673828,,3.425515651702881,0.8187423944473267,4.043948173522949,3.721247673034668
2000-06-09,,,5.613650321960449,18.626113891601562,,3.467954397201538,0.7696178555488586,4.115944862365723,3.666637659072876
2000-06-12,,,5.613650321960449,17.938800811767578,,3.28606915473938,0.759792685508728,3.97194766998291,3.580822706222534
2000-06-13,,,5.613650321960449,17.801332473754883,,3.4861440658569336,0.7630674839019775,3.935948371887207,3.5184133052825928
2000-06-14,,,5.571284294128418,17.45767593383789,,3.4133896827697754,0.7859923839569092,3.935948371887207,3.510610818862915
2000-06-15,,,5.69838809967041,17.66387176513672,,3.364886999130249,0.7204930782318115,3.9119489192962646,3.557420015335083
2000-06-16,,,5.740755558013916,17.21712303161621,,3.3830742835998535,0.7434183359146118,3.9119489192962646,3.510610818862915
2000-06-19,,,5.528916358947754,17.320220947265625,,3.4073259830474854,0.7237679958343506,3.9119489192962646,3.5184133052825928
2000-06-20,,,5.359448432922363,17.320220947265625,,3.4437036514282227,0.7204930782318115,3.887948751449585,3.3701858520507812
2000-06-21,,,5.317081451416016,17.21712303161621,,3.510394811630249,0.7270434498786926,3.8759493827819824,3.4091930389404297
2000-06-22,,,6.100874900817871,17.28585433959961,,3.474017858505249,0.7466930150985718,3.7919504642486572,3.385789632797241
2000-06-23,,,5.634833335876465,17.938800811767578,,3.425515651702881,0.7106678485870361,3.731949806213379,3.3779873847961426
2000-06-26,,,5.571284294128418,18.38555908203125,,3.5164597034454346,0.7008436918258667,3.7679498195648193,3.4247944355010986
2000-06-27,,,5.613650321960449,17.97316551208496,,3.6377155780792236,0.6549936532974243,3.9119489192962646,3.4169957637786865
2000-06-28,,,5.364744663238525,17.715425491333008,,3.7044079303741455,0.6975681781768799,3.97194766998291,3.4091930389404297
2000-06-29,,,5.4865498542785645,17.182762145996094,,3.674091100692749,0.759792685508728,3.983948230743408,3.3545830249786377
2000-06-30,,,5.5077338218688965,18.110626220703125,,3.7044079303741455,0.8678663969039917,3.935948371887207,3.526214361190796
2000-07-03,,,5.571284294128418,17.87006378173828,,3.734720230102539,0.8154667615890503,3.9959468841552734,3.5730226039886475
2000-07-05,,,5.550100803375244,17.492046356201172,,3.7165329456329346,0.7466930150985718,4.031947612762451,3.627633571624756
2000-07-06,,,5.740755558013916,17.698240280151367,,3.6922810077667236,0.7434183359146118,4.103947162628174,3.7134459018707275
2000-07-07,,,5.910221099853516,17.87006378173828,,4.056050777435303,0.7106678485870361,4.103947162628174,3.994296073913574
2000-07-10,,,5.8043036460876465,17.73259925842285,,3.8559768199920654,0.7335929274559021,4.199943542480469,3.924084424972534
2000-07-11,,,5.9949564933776855,17.904438018798828,,3.8741674423217773,0.7335929274559021,4.1519455909729,3.9162814617156982
2000-07-12,,,5.973772048950195,17.59514045715332,,3.9105424880981445,0.759792685508728,4.175943851470947,3.791459083557129
2000-07-13,,,5.867851734161377,17.320220947265625,,3.8802285194396973,0.7794429063796997,4.163947582244873,3.604227066040039
2000-07-14,,,5.846670150756836,17.251495361328125,,3.8802285194396973,0.7761673331260681,4.139946937561035,3.643235445022583
2000-07-17,,,5.889039993286133,17.21712303161621,,3.8620407581329346,0.7466930150985718,4.163947582244873,3.592526435852051
2000-07-18,,,5.761935710906982,17.21712303161621,,3.8559768199920654,0.7728927135467529,4.079946994781494,3.4325993061065674
2000-07-19,,,5.761935710906982,17.251495361328125,,3.8559768199920654,0.759792685508728,4.079946994781494,3.5028092861175537
2000-07-20,,,5.8043036460876465,17.42331314086914,,3.8802285194396973,0.759792685508728,4.115944862365723,3.47160267829895
2000-07-21,,,5.7831196784973145,16.976566314697266,,3.8741674423217773,0.7270434498786926,4.163947582244873,3.362384557723999
2000-07-24,,,5.761935710906982,16.632905960083008,,3.8529460430145264,0.759792685508728,4.199943542480469,3.3077754974365234
2000-07-25,,,5.740755558013916,17.21712303161621,,3.7407848834991455,0.8089174628257751,4.21194314956665,3.253164291381836
2000-07-26,,,6.206792831420898,17.42331314086914,,3.6559035778045654,0.7859923839569092,4.175943851470947,3.1673519611358643
2000-07-27,,,6.058507919311523,17.698240280151367,,3.504331588745117,0.7794429063796997,4.103947162628174,2.995722532272339
2000-07-28,,,5.846670150756836,17.59514045715332,,3.5892109870910645,0.7663429975509644,4.103947162628174,2.964515209197998
2000-07-31,,,5.528916358947754,17.42331314086914,,3.6377155780792236,0.7663429975509644,4.1879448890686035,3.0269272327423096
2000-08-01,,,5.69838809967041,17.938800811767578,,3.680155038833618,0.7466930150985718,4.21194314956665,3.2219600677490234
2000-08-02,,,5.65601921081543,18.38555908203125,,3.807476043701172,0.7466930150985718,4.175943851470947,3.4247944355010986
2000-08-03,,,5.634833335876465,18.282451629638672,,3.886291980743408,0.7532432079315186,4.175943851470947,3.4247944355010986
2000-08-04,,,5.931403160095215,18.35118865966797,,4.0439276695251465,0.7466930150985718,4.199943542480469,3.4638028144836426
2000-08-07,,,5.867851734161377,18.52301788330078,,4.1530585289001465,0.756517767906189,4.271943092346191,3.4559998512268066
2000-08-08,,,5.8043036460876465,18.41991424560547,,4.159119129180908,0.7466930150985718,4.487939834594727,3.557420015335083
2000-08-09,,,5.719570159912109,17.97316551208496,,4.171245574951172,0.759792685508728,4.535940647125244,3.495008707046509
2000-08-10,,,5.69838809967041,18.04189682006836,,4.159119129180908,0.7532432079315186,4.5119428634643555,3.6198294162750244
2000-08-11,,,5.69838809967041,18.38555908203125,,4.140933513641357,0.7630674839019775,4.487939834594727,3.744652032852173
2000-08-14,,,5.740755558013916,18.31681251525879,,4.068176746368408,0.7532432079315186,4.535940647125244,3.721247673034668
2000-08-15,,,5.677203178405762,17.83570098876953,,3.9529836177825928,0.7630674839019775,4.475942134857178,3.7290492057800293
2000-08-16,,,5.740755558013916,17.801332473754883,,3.9226696491241455,0.759792685508728,4.463940143585205,3.6198294162750244
2000-08-17,,,5.7831196784973145,17.182762145996094,,3.710468292236328,0.756517767906189,4.379941463470459,3.6198294162750244
2000-08-18,,,5.7831196784973145,17.354583740234375,,3.552835702896118,0.7335929274559021,4.319942474365234,3.853869676589966
2000-08-21,,,5.910221099853516,17.354583740234375,,3.613463878631592,0.7368677258491516,4.307943820953369,4.041103839874268
2000-08-22,,,5.910221099853516,17.21712303161621,,3.6377155780792236,0.7270434498786926,4.283942222595215,3.900679111480713
2000-08-23,,,5.69838809967041,17.148393630981445,,3.474017858505249,0.7303181886672974,4.307943820953369,3.9318864345550537
2000-08-24,,,5.889039993286133,16.701637268066406,,3.504331588745117,0.7368677258491516,4.319942474365234,3.77585768699646
2000-08-25,,,6.122058391571045,16.701637268066406,,3.467954397201538,0.7335929274559021,4.283942222595215,3.752453327178955
2000-08-28,,,5.95258903503418,16.701637268066406,,3.4982693195343018,0.7106678485870361,4.4039435386657715,3.705644369125366
2000-08-29,,,5.95258903503418,16.736005783081055,,3.4073259830474854,0.6713683009147644,4.3679423332214355,3.7134459018707275
2000-08-30,,,5.931403160095215,16.701637268066406,,3.5588982105255127,0.6844680309295654,4.331942558288574,3.6744401454925537
2000-08-31,,,6.000251770019531,16.4353084564209,,3.552835702896118,0.6811933517456055,4.3679423332214355,3.6373817920684814
2000-09-01,,,6.07968807220459,16.2548885345459,,3.6559035778045654,0.6779187321662903,4.4039435386657715,3.7290492057800293
2000-09-05,,,5.9949564933776855,16.323619842529297,,3.6498401165008545,0.7008436918258667,4.391942501068115,3.736849546432495
2000-09-06,,,6.058507919311523,16.56418228149414,,3.583150625228882,0.7008436918258667,4.3559417724609375,3.752453327178955
2000-09-07,,,5.889039993286133,16.22052764892578,,3.6498401165008545,0.6942933797836304,4.3559417724609375,3.994296073913574
2000-09-08,,,5.867851734161377,15.808131217956543,,3.5164597034454346,0.7008436918258667,4.487939834594727,3.892878770828247
2000-09-11,,,5.867851734161377,15.601943969726562,,3.5285825729370117,0.6811933517456055,4.5959391593933105,3.8772754669189453
2000-09-12,,,5.846670150756836,15.945601463317871,,3.6255898475646973,0.6779187321662903,4.703936576843262,3.8226654529571533
2000-09-13,,,5.931403160095215,14.94900131225586,,3.77716064453125,0.6779187321662903,4.6799397468566895,3.83046817779541
2000-09-14,,,5.8043036460876465,14.983365058898926,,3.680155038833618,0.7106678485870361,4.655938625335693,3.783658981323242
2000-09-15,,,6.058507919311523,15.395750045776367,,3.758972644805908,0.6942933797836304,4.655938625335693,3.853869676589966
2000-09-18,,,5.846670150756836,15.67067813873291,,3.6392312049865723,0.6680936813354492,4.7999396324157715,3.77585768699646
2000-09-19,,,5.867851734161377,15.327024459838867,,3.6498401165008545,0.5993192791938782,4.8599371910095215,3.635432243347168
2000-09-20,,,6.2915263175964355,15.22392463684082,,3.674091100692749,0.6025941967964172,4.727937698364258,3.643235445022583
2000-09-21,,,6.8211164474487305,14.845903396606445,,3.746847152709961,0.5993192791938782,4.691938877105713,3.697843313217163
2000-09-22,,,6.8846659660339355,15.773770332336426,,3.7953479290008545,0.5632948875427246,4.703936576843262,3.635432243347168
2000-09-25,,,6.905852794647217,16.186155319213867,,3.8741674423217773,0.5632948875427246,4.631940841674805,3.705644369125366
2000-09-26,,,6.969400405883789,16.426712036132812,,3.831726312637329,0.5305454134941101,4.6799397468566895,3.705644369125366
2000-09-27,,,6.948218822479248,16.426712036132812,,3.868103265762329,0.5501947402954102,4.5959391593933105,3.643235445022583
2000-09-28,,,7.117685794830322,16.426712036132812,,3.98329758644104,0.573119580745697,4.583937644958496,3.705644369125366
2000-09-29,,,7.054137706756592,16.598535537719727,,3.886291980743408,0.5763945579528809,4.727937698364258,3.8226654529571533
2000-10-02,,,7.117685794830322,16.529813766479492,,3.9166061878204346,0.5534694790840149,4.751936435699463,3.846069097518921
2000-10-03,,,7.096503734588623,16.632905960083008,,3.831726312637329,0.5632948875427246,4.715937614440918,3.6900415420532227
2000-10-04,,,7.138869285583496,16.49544334411621,,3.9529836177825928,0.5567451119422913,4.607937812805176,3.744652032852173
2000-10-05,,,7.322246074676514,16.56418228149414,,3.9772348403930664,0.5501947402954102,4.6439361572265625,3.885075330734253
2000-10-06,,,7.216122627258301,16.426712036132812,,3.898418426513672,0.5403695106506348,4.619937419891357,3.736849546432495
2000-10-09,,,7.152451515197754,16.529813766479492,,3.92873215675354,0.5567451119422913,4.6799397468566895,3.8070619106292725
2000-10-10,,,7.216122627258301,16.461076736450195,,3.934795379638672,0.5403695106506348,4.631940841674805,3.760255813598633
2000-10-11,,,7.25857400894165,16.49544334411621,,3.886291980743408,0.5305454134941101,4.5959391593933105,3.721247673034668
2000-10-12,,,6.96143913269043,15.601943969726562,,3.7165329456329346,0.5305454134941101,4.571942329406738,3.3311808109283447
2000-10-13,,,7.110006332397461,15.87686538696289,,3.807476043701172,0.5305454134941101,4.463940143585205,3.4403975009918213
2000-10-16,,,7.3646955490112305,15.945601463317871,,3.934795379638672,0.5141699910163879,4.5959391593933105,3.4872066974639893
2000-10-17,,,7.110006332397461,15.395750045776367,,3.8559768199920654,0.46504586935043335,4.5959391593933105,3.4325993061065674
2000-10-18,,,7.173675537109375,15.430118560791016,,3.9105424880981445,0.46177035570144653,4.607937812805176,3.534015417098999
2000-10-19,,,7.067559719085693,15.327024459838867,,3.9772348403930664,0.4814205467700958,4.547938823699951,3.495008707046509
2000-10-20,,,7.301018714904785,15.533211708068848,,3.9105424880981445,0.47814592719078064,4.559940338134766,3.4559998512268066
2000-10-23,,,7.598155975341797,16.01432991027832,,3.8802285194396973,0.49124574661254883,4.583937644958496,3.4091930389404297
2000-10-24,,,7.534484386444092,16.01432991027832,,3.9166061878204346,0.4683207869529724,4.535940647125244,3.3779873847961426
2000-10-25,,,7.343470096588135,15.945601463317871,,3.9469211101531982,0.47159555554389954,4.559940338134766,3.3467812538146973
2000-10-26,,,7.131228923797607,15.911238670349121,,3.9772348403930664,0.4846952259540558,4.727937698364258,3.3155784606933594
2000-10-27,,,7.619376182556152,16.357986450195312,,3.8559768199920654,0.47159555554389954,4.715937614440918,3.3077754974365234
2000-10-30,,,7.598155975341797,17.148393630981445,,4.037863254547119,0.46504586935043335,4.775935649871826,3.604227066040039
2000-10-31,,,7.640600681304932,17.045297622680664,,4.3349456787109375,0.4748702049255371,4.787936210632324,3.744652032852173
2000-11-01,,,7.640600681304932,17.388952255249023,,4.322818756103516,0.47159555554389954,4.787936210632324,3.783658981323242
2000-11-02,,,7.598155975341797,17.560781478881836,,4.365259170532227,0.4421209692955017,4.739936828613281,3.752453327178955
2000-11-03,,,8.128753662109375,17.801332473754883,,4.541081428527832,0.4552207291126251,4.715937614440918,3.744652032852173
2000-11-06,,,7.980187892913818,17.59514045715332,,4.5350165367126465,0.4552207291126251,4.703936576843262,3.8148653507232666
2000-11-07,,,7.81039571762085,17.45767593383789,,4.56533145904541,0.4683207869529724,4.775935649871826,3.8070619106292725
2000-11-08,,,7.746722221374512,17.388952255249023,,4.347072124481201,0.4683207869529724,4.763938903808594,3.77585768699646
2000-11-09,,,7.725497722625732,17.45767593383789,,4.347072124481201,0.46504586935043335,4.763938903808594,3.791459083557129
2000-11-10,,,7.81039571762085,18.179353713989258,,4.316755294799805,0.47814592719078064,4.811936378479004,3.736849546432495
2000-11-13,,,8.04386043548584,18.298351287841797,,4.304627895355225,0.44539567828178406,4.835934638977051,3.7680561542510986
2000-11-14,,,7.980187892913818,18.505903244018555,,4.56533145904541,0.4355705976486206,4.823937892913818,3.838268280029297
2000-11-15,,,8.065081596374512,18.436704635620117,,4.613834381103516,0.4683207869529724,4.967935085296631,4.126917839050293
2000-11-16,,,8.128753662109375,18.090803146362305,,4.486515522003174,0.42247071862220764,4.919933795928955,4.220535755157471
2000-11-17,,,8.34099006652832,18.505903244018555,,4.650211811065674,0.4257463216781616,4.979934215545654,4.3687615394592285
2000-11-20,,,8.59567642211914,18.54047966003418,,4.838161468505859,0.4191960096359253,4.919933795928955,4.438973903656006
2000-11-21,,,8.744248390197754,18.782615661621094,,4.601710319519043,0.3717087209224701,4.9079365730285645,4.431173324584961
2000-11-22,,,8.829139709472656,18.95555877685547,,4.722968578338623,0.3831711411476135,4.835934638977051,4.446774959564209
2000-11-24,,,8.78669261932373,18.644258499145508,,4.65627384185791,0.41592124104499817,4.883935451507568,4.438973903656006
2000-11-27,,,8.850366592407227,17.67572021484375,,4.371321201324463,0.4093707501888275,4.8599371910095215,4.438973903656006
2000-11-28,,,8.829139709472656,17.295228958129883,,4.319786548614502,0.39954647421836853,4.8719353675842285,4.5793962478637695
