Date,ACHC,CHE,DVA,EHC,ENSG,HCA,THC,UHS
2000-02-09,7.75,11.713668823242188,1.4166669845581055,17.011018753051758,,,59.63782501220703,10.323787689208984
2000-02-10,8.375,11.974557876586914,1.3333330154418945,16.396169662475586,,,56.472686767578125,10.225605964660645
2000-02-11,8.0,12.418063163757324,1.3541669845581055,17.420927047729492,,,55.6397590637207,10.155461311340332
2000-02-14,8.0,12.23543930053711,1.25,17.420927047729492,,,54.806827545166016,9.917012214660645
2000-02-15,7.75,12.18326473236084,1.2916669845581055,18.03577423095703,,,55.13999938964844,10.379899024963379
2000-02-16,7.375,12.225152015686035,1.2916669845581055,17.215967178344727,,,53.97389602661133,9.678549766540527
2000-02-17,6.75,12.120439529418945,1.3125,16.806066513061523,,,53.97389602661133,9.538286209106445
2000-02-18,7.0,12.015728950500488,1.2708330154418945,17.215967178344727,,,52.30803298950195,9.173582077026367
2000-02-22,8.125,12.225152015686035,1.2708330154418945,17.215967178344727,,,52.64120864868164,9.047342300415039
2000-02-23,7.125,12.225152015686035,1.2916669845581055,17.011018753051758,,,49.975830078125,8.94915771484375
2000-02-24,7.5,12.120439529418945,1.2916669845581055,17.215967178344727,,,49.64265823364258,8.724723815917969
2000-02-25,8.875,12.068081855773926,1.1666669845581055,16.396169662475586,,,48.14338302612305,8.864990234375
2000-02-28,9.0,12.068081855773926,1.0416669845581055,16.19120979309082,,,46.310935974121094,8.598482131958008
2000-02-29,9.25,12.329861640930176,1.0,15.986252784729004,,,46.644107818603516,8.724723815917969
2000-03-01,10.0,12.408395767211914,0.9583330154418945,17.011018753051758,,,49.809242248535156,8.991232872009277
2000-03-02,9.5,12.565460205078125,1.0416669845581055,16.396169662475586,,,52.14145278930664,9.369961738586426
2000-03-03,9.25,12.382221221923828,1.0,18.445682525634766,,,55.47317123413086,9.285797119140625
2000-03-06,11.5,12.539287567138672,1.1666669845581055,18.650636672973633,,,52.4746208190918,9.047342300415039
2000-03-07,11.75,12.146624565124512,1.1666669845581055,16.601110458374023,,,53.307552337646484,8.78083324432373
2000-03-08,11.125,12.408395767211914,1.1458330154418945,16.601110458374023,,,51.80827713012695,8.78083324432373
2000-03-09,10.25,12.591639518737793,1.1041669845581055,17.215967178344727,,,52.97438049316406,9.005263328552246
2000-03-10,13.0,12.591639518737793,1.0416669845581055,16.601110458374023,,,55.13999938964844,8.864990234375
2000-03-13,12.125,12.539287567138672,0.9583330154418945,16.601110458374023,,,54.0,8.850963592529297
2000-03-14,11.25,12.643994331359863,1.0,15.986252784729004,,,53.33333206176758,8.907073020935059
2000-03-15,11.0,12.801064491271973,0.8958330154418945,16.19120979309082,,,58.66666793823242,8.935125350952148
2000-03-16,11.0,13.167562484741211,0.9583330154418945,17.215967178344727,,,63.66666793823242,9.369961738586426
2000-03-17,11.25,13.036669731140137,0.9583330154418945,17.011018753051758,,,61.83333206176758,9.355932235717773
2000-03-20,10.0,12.95813274383545,0.8958330154418945,16.806066513061523,,,60.33333206176758,9.398012161254883
2000-03-21,7.75,12.643994331359863,0.8541669845581055,18.650636672973633,,,61.16666793823242,9.594389915466309
2000-03-22,8.75,12.251331329345703,0.8541669845581055,18.445682525634766,,,58.66666793823242,9.917012214660645
2000-03-23,8.75,12.329861640930176,0.8541669845581055,19.880348205566406,,,57.5,9.846877098083496
2000-03-24,8.5,11.858657836914062,1.0,20.290250778198242,,,58.0,9.987146377563477
2000-03-27,8.125,12.146624565124512,0.875,20.905107498168945,,,56.83333206176758,9.804793357849121
2000-03-28,8.125,12.460755348205566,0.875,19.675392150878906,,,58.33333206176758,9.692583084106445
2000-03-29,7.75,12.356040954589844,0.8958330154418945,20.085296630859375,,,60.16666793823242,9.734664916992188
2000-03-30,7.25,12.591639518737793,0.9791669845581055,19.060535430908203,,,61.33333206176758,10.1694917678833
2000-03-31,7.5,12.565460205078125,1.0416669845581055,18.650636672973633,,,61.33333206176758,10.997079849243164
2000-04-03,6.25,12.460755348205566,1.0,19.470447540283203,,,64.83333587646484,10.997079849243164
2000-04-04,7.5,12.120439529418945,1.0208330154418945,18.650636672973633,,,63.33333206176758,11.109294891357422
2000-04-05,7.5,11.963369369506836,1.0208330154418945,18.24073028564453,,,65.66666412353516,11.235536575317383
2000-04-06,7.75,12.146624565124512,1.0416669845581055,20.495201110839844,,,68.0,11.38983154296875
2000-04-07,7.5,12.277506828308105,1.0625,20.290250778198242,,,66.0,11.375802993774414
2000-04-10,7.0,12.251331329345703,1.1666669845581055,21.51996421813965,,,66.0,11.600238800048828
2000-04-11,6.125,12.565460205078125,1.4791669845581055,22.134822845458984,,,68.0,11.670371055603027
2000-04-12,6.25,12.617817878723145,1.1666669845581055,22.954622268676758,,,71.33333587646484,12.105201721191406
2000-04-13,5.75,12.643994331359863,1.1041669845581055,22.134822845458984,,,69.16666412353516,11.922857284545898
2000-04-14,5.25,12.094254493713379,0.8958330154418945,19.265491485595703,,,67.33333587646484,11.48802375793457
2000-04-17,4.75,12.356040954589844,0.9166669845581055,21.315006256103516,,,67.0,11.305672645568848
2000-04-18,5.375,12.539287567138672,1.0,23.15958023071289,,,67.66666412353516,11.670371055603027
2000-04-19,4.5,12.382221221923828,1.0416669845581055,25.82396125793457,,,67.16666412353516,11.768560409545898
2000-04-20,4.5,12.30368423461914,0.9791669845581055,24.59424591064453,,,68.83333587646484,12.091176986694336
2000-04-24,4.75,11.51834774017334,0.9583330154418945,26.23386001586914,,,68.66666412353516,12.049094200134277
2000-04-25,5.875,11.701591491699219,0.9166669845581055,26.028898239135742,,,69.83333587646484,12.554068565368652
2000-04-26,6.25,11.937189102172852,0.9375,25.619003295898438,,,69.66666412353516,12.315608024597168
2000-04-27,7.25,12.539287567138672,0.8958330154418945,27.053667068481445,,,68.33333587646484,11.936878204345703
2000-04-28,7.0,12.513113021850586,0.9583330154418945,26.438814163208008,,,68.0,12.287554740905762
2000-05-01,7.0,12.329861640930176,1.0,26.028898239135742,,,64.83333587646484,12.343659400939941
2000-05-02,6.75,11.727766036987305,0.9791669845581055,26.64376449584961,,,65.66666412353516,12.385740280151367
2000-05-03,6.0,11.963369369506836,0.9583330154418945,25.414058685302734,,,64.33333587646484,11.852716445922852
2000-05-04,6.5,11.858657836914062,0.9375,25.209104537963867,,,62.33333206176758,12.315608024597168
2000-05-05,6.25,12.146624565124512,0.9791669845581055,26.23386001586914,,,64.0,12.231450080871582
2000-05-08,5.625,12.30368423461914,0.9166669845581055,27.053667068481445,,,64.16666412353516,12.259502410888672
2000-05-09,6.125,12.198966979980469,0.875,26.438814163208008,,,64.5,12.455872535705566
2000-05-10,5.5,12.068081855773926,0.9166669845581055,26.028898239135742,,,63.33333206176758,11.838689804077148
2000-05-11,5.75,12.329861640930176,1.375,25.82396125793457,,,64.33333587646484,12.483928680419922
2000-05-12,6.0,12.277506828308105,1.375,26.028898239135742,,,64.66666412353516,12.175338745117188
2000-05-15,6.0,12.408395767211914,1.4375,25.209104537963867,,,69.33333587646484,12.52601146697998
2000-05-16,5.25,12.146624565124512,1.4583330154418945,26.64376449584961,,,66.66666412353516,12.35768985748291
2000-05-17,5.625,11.832477569580078,1.4166669845581055,26.438814163208008,,,67.0,12.03507137298584
2000-05-18,5.5,11.570698738098145,1.4375,26.23386001586914,,,70.83333587646484,12.259502410888672
2000-05-19,5.5,11.832477569580078,1.4375,25.414058685302734,,,68.5,12.063118934631348
2000-05-22,5.625,12.015728950500488,1.3333330154418945,23.979387283325195,,,67.83333587646484,11.866744995117188
2000-05-23,5.875,11.963369369506836,1.2083330154418945,23.569480895996094,,,69.33333587646484,12.329632759094238
2000-05-24,5.25,12.277506828308105,1.2291669845581055,22.954622268676758,,,70.5,12.469904899597168
2000-05-25,5.125,12.225152015686035,1.2083330154418945,22.339765548706055,,,69.33333587646484,12.540035247802734
2000-05-26,5.0,12.356040954589844,1.2916669845581055,22.54472541809082,,,71.5,12.39976978302002
2000-05-30,4.75,12.95813274383545,1.375,21.724916458129883,,,68.83333587646484,12.568090438842773
2000-05-31,4.625,12.737525939941406,1.3125,20.905107498168945,,,68.33333587646484,11.922857284545898
2000-06-01,4.625,12.790051460266113,1.3125,21.92986488342285,,,69.0,12.287554740905762
2000-06-02,4.75,13.000154495239258,1.3333330154418945,22.134822845458984,,,67.16666412353516,12.666278839111328
2000-06-05,4.625,12.816312789916992,1.3333330154418945,21.724916458129883,,,69.33333587646484,12.68030834197998
2000-06-06,4.75,12.816312789916992,1.3958330154418945,21.724916458129883,,,69.33333587646484,12.610169410705566
2000-06-07,5.25,13.000154495239258,1.4583330154418945,22.74966812133789,,,69.16666412353516,12.624197006225586
2000-06-08,5.0,13.078947067260742,1.3333330154418945,22.954622268676758,,,67.66666412353516,12.610169410705566
2000-06-09,5.25,13.026420593261719,1.3125,24.389286041259766,,,67.16666412353516,12.624197006225586
2000-06-12,5.125,12.422372817993164,1.2916669845581055,23.36453628540039,,,67.33333587646484,13.241379737854004
2000-06-13,5.75,13.105203628540039,1.4166669845581055,23.36453628540039,,,70.16666412353516,12.666278839111328
2000-06-14,5.25,12.790051460266113,1.6875,23.36453628540039,,,72.0,13.339569091796875
2000-06-15,5.0,12.579951286315918,1.8125,24.18433952331543,,,71.33333587646484,14.61601734161377
2000-06-16,5.25,12.186009407043457,1.7708330154418945,24.799198150634766,,,71.16666412353516,14.419637680053711
2000-06-19,5.25,12.606210708618164,1.9583330154418945,23.774431228637695,,,71.0,13.984806060791016
2000-06-20,5.625,12.448634147644043,1.8541669845581055,22.954622268676758,,,71.83333587646484,14.475749969482422
2000-06-21,5.625,12.422372817993164,1.7916669845581055,23.36453628540039,,,70.66666412353516,14.377561569213867
2000-06-22,5.25,12.238529205322266,1.8541669845581055,22.74966812133789,,,71.5,15.064872741699219
2000-06-23,5.25,12.369847297668457,1.8125,22.954622268676758,,,72.66666412353516,14.82641315460205
2000-06-26,5.375,12.448634147644043,1.7916669845581055,24.389286041259766,,,75.33333587646484,14.95266056060791
2000-06-27,5.375,12.291055679321289,1.9375,23.979387283325195,,,75.16666412353516,15.485687255859375
2000-06-28,5.125,12.579951286315918,1.9166669845581055,24.030624389648438,,,74.08333587646484,15.69609546661377
2000-06-29,5.0,12.133478164672852,1.8958330154418945,23.979387283325195,,,74.16666412353516,15.724142074584961
2000-06-30,4.75,11.844588279724121,2.0,23.569480895996094,,,72.0,14.70018196105957
2000-07-03,5.125,12.317315101623535,2.0416669845581055,23.774431228637695,,,73.16666412353516,14.95266056060791
2000-07-05,5.0,12.15974235534668,2.125,25.00414276123047,,,76.16666412353516,15.261247634887695
2000-07-06,5.0,12.186009407043457,2.25,24.59424591064453,,,75.0,15.28930950164795
2000-07-07,4.875,12.133478164672852,2.2916669845581055,23.979387283325195,,,75.83333587646484,15.219168663024902
2000-07-10,4.875,12.133478164672852,2.5,24.18433952331543,,,74.83333587646484,15.233200073242188
2000-07-11,4.625,11.818320274353027,2.3125,23.569480895996094,,,74.66666412353516,15.219168663024902
2000-07-12,4.625,11.792064666748047,2.4166669845581055,23.569480895996094,,,74.83333587646484,15.247225761413574
2000-07-13,4.625,11.660744667053223,2.4791669845581055,24.18433952331543,,,71.5,14.784342765808105
2000-07-14,4.75,11.818320274353027,2.4791669845581055,23.569480895996094,,,71.16666412353516,14.573935508728027
2000-07-17,4.75,11.870849609375,2.5,23.15958023071289,,,74.0,15.219168663024902
2000-07-18,4.625,11.765792846679688,2.5,22.339765548706055,,,74.66666412353516,15.429574966430664
2000-07-19,4.5,11.713271141052246,2.4583330154418945,20.290250778198242,,,76.16666412353516,15.135018348693848
2000-07-20,4.5,11.713271141052246,2.5,20.495201110839844,,,76.0,15.135018348693848
2000-07-21,4.0,11.844588279724121,2.3958330154418945,19.880348205566406,,,75.0,15.0508451461792
2000-07-24,4.625,11.792064666748047,2.25,18.855588912963867,,,73.16666412353516,14.924605369567871
2000-07-25,4.75,12.080953598022461,2.1458330154418945,18.445682525634766,,,75.0,14.43366813659668
2000-07-26,4.625,12.15974235534668,2.125,17.830821990966797,,,75.66666412353516,14.840442657470703
2000-07-27,4.625,12.080953598022461,2.0625,19.880348205566406,,,76.83333587646484,14.882522583007812
2000-07-28,4.25,11.844588279724121,2.125,18.855588912963867,,,83.16666412353516,15.10695743560791
2000-07-31,4.125,12.107219696044922,2.5416669845581055,19.470447540283203,,,81.16666412353516,15.120983123779297
2000-08-01,4.0,12.212265014648438,2.5,19.060535430908203,,,82.66666412353516,15.275277137756348
2000-08-02,4.0,12.238529205322266,2.5208330154418945,19.060535430908203,,,83.66666412353516,15.233200073242188
2000-08-03,3.625,12.448634147644043,2.4583330154418945,19.880348205566406,,,83.16666412353516,15.247225761413574
2000-08-04,3.625,12.527423858642578,2.5,19.470447540283203,,,84.0,15.28930950164795
2000-08-07,3.75,12.501163482666016,2.3958330154418945,20.495201110839844,,,83.83333587646484,15.191118240356445
2000-08-08,3.375,12.448634147644043,2.3958330154418945,19.265491485595703,,,82.83333587646484,15.036827087402344
2000-08-09,3.375,12.527423858642578,2.3125,18.855588912963867,,,83.83333587646484,14.95266056060791
2000-08-10,3.375,12.527423858642578,2.1875,18.855588912963867,,,84.33333587646484,15.064872741699219
2000-08-11,3.5,12.76379108428955,2.2291669845581055,19.060535430908203,,,85.66666412353516,15.20514965057373
2000-08-14,3.5,12.711264610290527,2.1875,20.290250778198242,,,86.33333587646484,15.261247634887695
2000-08-15,3.375,12.606210708618164,2.0833330154418945,18.855588912963867,,,80.66666412353516,14.686150550842285
2000-08-16,3.375,12.832829475402832,2.1875,18.445682525634766,,,81.66666412353516,15.078901290893555
2000-08-17,3.375,12.832829475402832,2.1875,18.445682525634766,,,82.33333587646484,14.728228569030762
2000-08-18,3.5,12.727425575256348,2.125,18.650636672973633,,,81.66666412353516,14.679136276245117
2000-08-21,3.375,12.727425575256348,2.2083330154418945,18.855588912963867,,,78.83333587646484,14.377561569213867
2000-08-22,3.375,12.780126571655273,2.125,18.855588912963867,,,77.16666412353516,14.321452140808105
2000-08-23,3.125,12.806480407714844,2.0833330154418945,19.675392150878906,,,79.5,14.335477828979492
2000-08-24,3.25,12.964578628540039,2.0625,19.470447540283203,,,82.83333587646484,14.503804206848145
2000-08-25,3.375,12.885529518127441,2.0416669845581055,19.675392150878906,,,81.83333587646484,14.840442657470703
2000-08-28,3.375,12.806480407714844,2.1041669845581055,20.290250778198242,,,82.66666412353516,14.840442657470703
2000-08-29,3.25,12.859172821044922,2.1458330154418945,20.290250778198242,,,80.16666412353516,14.840442657470703
2000-08-30,3.25,12.832829475402832,2.2708330154418945,20.290250778198242,,,80.83333587646484,15.28930950164795
2000-08-31,3.25,12.859172821044922,2.3333330154418945,20.136537551879883,,,82.375,15.878433227539062
2000-09-01,3.375,12.753777503967285,2.25,20.290250778198242,,,82.66666412353516,15.682056427001953
2000-09-05,3.25,12.648370742797852,2.2708330154418945,21.51996421813965,,,83.5,15.611924171447754
2000-09-06,3.375,12.806480407714844,2.1458330154418945,21.11005973815918,,,85.16666412353516,15.527765274047852
2000-09-07,3.25,13.017282485961914,2.1875,20.905107498168945,,,83.83333587646484,15.064872741699219
2000-09-08,3.0,12.964578628540039,2.1875,23.15958023071289,,,84.0,15.247225761413574
2000-09-11,3.0,13.043634414672852,2.1875,23.15958023071289,,,84.33333587646484,15.247225761413574
2000-09-12,3.0,12.964578628540039,2.1666669845581055,22.954622268676758,,,91.5,15.429574966430664
2000-09-13,3.0,13.228089332580566,2.3125,24.59424591064453,,,93.41666412353516,16.158973693847656
2000-09-14,2.75,13.175390243530273,2.3541669845581055,24.389286041259766,,,91.16666412353516,16.158973693847656
2000-09-15,2.625,13.307145118713379,2.3958330154418945,23.774431228637695,,,92.91666412353516,16.64990997314453
2000-09-18,2.5,13.307145118713379,2.2708330154418945,23.36453628540039,,,93.0,17.098779678344727
2000-09-19,2.625,13.596999168395996,2.2916669845581055,23.774431228637695,,,95.5,18.17884635925293
2000-09-20,2.625,13.359846115112305,2.2708330154418945,23.979387283325195,,,95.0,17.954418182373047
2000-09-21,2.25,13.307145118713379,2.1875,23.979387283325195,,,93.5,18.403270721435547
2000-09-22,2.25,13.491598129272461,2.1666669845581055,24.59424591064453,,,93.33333587646484,18.964357376098633
2000-09-25,2.375,13.43889331817627,2.1875,24.59424591064453,,,93.66666412353516,18.73992347717285
2000-09-26,2.25,13.412546157836914,2.1041669845581055,24.799198150634766,,,94.83333587646484,19.160722732543945
2000-09-27,2.375,13.38619613647461,2.1041669845581055,26.23386001586914,,,96.16666412353516,19.048519134521484
2000-09-28,2.25,13.6233491897583,2.2916669845581055,26.028898239135742,,,95.0,18.964357376098633
2000-09-29,2.25,13.412546157836914,2.5,26.438814163208008,,,97.16666412353516,19.216827392578125
2000-10-02,2.125,13.412546157836914,2.7291669845581055,27.668519973754883,,,101.5,19.160722732543945
2000-10-03,1.75,13.517951965332031,2.7916669845581055,30.127944946289062,,,101.16666412353516,19.244890213012695
2000-10-04,1.75,13.491598129272461,2.7708330154418945,31.152694702148438,,,100.66666412353516,19.427234649658203
2000-10-05,1.75,13.544302940368652,3.1875,33.81708526611328,,,102.66666412353516,19.946224212646484
2000-10-06,1.75,13.570651054382324,3.4166669845581055,34.63689422607422,,,101.0,19.721803665161133
2000-10-09,2.0,13.544302940368652,3.4375,34.63689422607422,,,100.5,19.539447784423828
2000-10-10,2.125,13.755109786987305,3.625,35.046783447265625,,,102.5,19.581531524658203
2000-10-11,2.25,13.702404022216797,3.4166669845581055,33.81708526611328,,,106.83333587646484,19.427234649658203
2000-10-12,2.0,13.544302940368652,3.3125,32.38241958618164,,,101.5,19.301000595092773
2000-10-13,2.0,13.807805061340332,3.2916669845581055,31.972505569458008,,,103.5,19.202810287475586
2000-10-16,1.5,13.781455993652344,3.2916669845581055,33.20222091674805,,,103.5,20.086498260498047
2000-10-17,1.5,13.676056861877441,3.3125,35.661643981933594,,,106.66666412353516,19.188779830932617
2000-10-18,1.5,13.6233491897583,3.5833330154418945,39.55574035644531,,,102.0,18.683818817138672
2000-10-19,1.75,13.544302940368652,3.5,38.326019287109375,,,101.16666412353516,19.202810287475586
2000-10-20,1.875,13.544302940368652,3.5625,38.735923767089844,,,102.16666412353516,19.132667541503906
2000-10-23,2.0,13.333488464355469,3.5625,38.530982971191406,,,100.33333587646484,18.866161346435547
2000-10-24,1.5,13.228089332580566,3.6041669845581055,39.145835876464844,,,101.16666412353516,18.88018798828125
2000-10-25,1.75,13.043634414672852,3.625,38.326019287109375,,,104.66666412353516,19.49737548828125
2000-10-26,1.75,13.46524715423584,3.6666669845581055,39.55574035644531,,,102.33333587646484,19.371137619018555
2000-10-27,1.75,13.517951965332031,3.7916669845581055,38.735923767089844,,,100.5,18.57159423828125
2000-10-30,1.625,13.570651054382324,3.7083330154418945,37.30127716064453,,,105.33333587646484,18.599653244018555
2000-10-31,1.625,13.86051082611084,3.75,39.35078430175781,,,104.83333587646484,18.824077606201172
2000-11-01,1.375,13.491598129272461,3.5625,38.735923767089844,,,100.0,17.337234497070312
2000-11-02,1.25,13.676056861877441,3.6666669845581055,38.530982971191406,,,98.0,18.136768341064453
2000-11-03,1.375,13.649704933166504,3.8125,38.530982971191406,,,96.33333587646484,18.122732162475586
2000-11-06,1.875,13.728760719299316,3.7083330154418945,39.35078430175781,,,99.33333587646484,18.108713150024414
2000-11-07,1.75,13.728760719299316,3.9166669845581055,39.55574035644531,,,102.33333587646484,19.427234649658203
2000-11-08,2.25,13.491598129272461,3.9791669845581055,39.35078430175781,,,103.16666412353516,19.202810287475586
2000-11-09,1.75,13.46524715423584,4.0,38.530982971191406,,,105.66666412353516,19.511394500732422
2000-11-10,1.75,13.228089332580566,3.8541669845581055,38.326019287109375,,,106.33333587646484,19.41321563720703
2000-11-13,1.5,13.755109786987305,3.6458330154418945,38.121070861816406,,,104.16666412353516,19.49737548828125
2000-11-14,1.625,13.86051082611084,3.875,38.121070861816406,,,105.16666412353516,19.39918327331543
2000-11-15,1.5,14.378558158874512,3.8541669845581055,42.22011947631836,,,105.0,20.479251861572266
2000-11-16,1.5,14.008526802062988,3.7708330154418945,44.88449478149414,,,109.0,20.11455726623535
2000-11-17,1.5,14.404982566833496,3.8125,44.88449478149414,,,113.16666412353516,20.14260482788086
2000-11-20,1.5,14.537148475646973,3.6458330154418945,44.064693450927734,,,109.0,19.721803665161133
2000-11-21,1.375,14.457855224609375,3.6666669845581055,43.244873046875,,,107.5,19.974292755126953
2000-11-22,1.125,14.484288215637207,3.5416669845581055,42.42506790161133,,,106.16666412353516,19.805965423583984
2000-11-24,1.125,14.695735931396484,3.7083330154418945,43.244873046875,,,107.33333587646484,19.79193878173828
2000-11-27,0.75,14.510708808898926,3.6458330154418945,42.22011947631836,,,106.5,20.61952018737793
2000-11-28,0.875,14.563578605651855,3.6458330154418945,42.01516342163086,,,109.33333587646484,20.759798049926758
2000-11-29,0.75,14.404982566833496,3.6666669845581055,42.22011947631836,,,112.16666412353516,21.741676330566406
2000-11-30,0.875,14.537148475646973,3.5208330154418945,45.70430374145508,,,113.5,22.99006462097168
2000-12-01,1.0,14.537148475646973,3.6875,43.449832916259766,,,110.0,23.270618438720703
2000-12-04,0.875,14.378558158874512,3.6666669845581055,42.63001251220703,,,112.66666412353516,22.66744613647461
2000-12-05,0.875,14.801457405090332,3.7708330154418945,42.63001251220703,,,108.83333587646484,22.555238723754883
2000-12-06,0.9375,14.272838592529297,4.0625,42.01516342163086,,,106.16666412353516,22.919931411743164
2000-12-07,0.875,14.114250183105469,4.3333330154418945,40.78544998168945,,,105.16666412353516,23.11631202697754
2000-12-08,0.75,14.167108535766602,4.3541669845581055,43.449832916259766,,,103.16666412353516,23.424896240234375
2000-12-11,0.75,14.510708808898926,4.6458330154418945,42.83497619628906,,,108.66666412353516,23.43893051147461
2000-12-12,0.8125,14.510708808898926,4.6041669845581055,42.63001251220703,,,105.33333587646484,22.386913299560547
2000-12-13,0.75,14.431421279907227,4.5833330154418945,42.22011947631836,,,104.33333587646484,21.65751075744629
2000-12-14,0.5625,14.801457405090332,4.5625,44.47458267211914,,,101.5,21.53127670288086
2000-12-15,0.6875,15.224360466003418,4.3333330154418945,44.47458267211914,,,104.66666412353516,22.80772590637207
2000-12-18,0.5625,15.462239265441895,4.6666669845581055,47.13896179199219,,,109.16666412353516,23.565176010131836
2000-12-19,0.625,15.224360466003418,5.1458330154418945,47.95877456665039,,,112.16666412353516,23.62127685546875
2000-12-20,0.625,15.224360466003418,5.0416669845581055,50.2132453918457,,,114.83333587646484,24.07014274597168
2000-12-21,0.5625,15.19792652130127,5.0208330154418945,49.59839630126953,,,111.33333587646484,23.340742111206055
2000-12-22,0.5625,15.19792652130127,5.3125,49.8033447265625,,,109.16666412353516,23.312686920166016
2000-12-26,0.5,14.722161293029785,5.4583330154418945,51.44295883178711,,,113.33333587646484,24.1683292388916
2000-12-27,0.5,14.880744934082031,5.4791669845581055,53.69743728637695,,,115.5,25.08007049560547
2000-12-28,0.5,14.854314804077148,5.8333330154418945,55.746952056884766,,,120.66666412353516,24.99591064453125
2000-12-29,0.5,14.219977378845215,5.7083330154418945,53.49247741699219,,,118.5,25.08007049560547
2001-01-02,0.625,14.219977378845215,5.3541669845581055,50.62316131591797,,,115.83333587646484,22.597318649291992
2001-01-03,0.6875,14.960041046142578,5.875,48.9835319519043,,,110.5,22.751605987548828
2001-01-04,0.625,14.590011596679688,5.5625,45.49933624267578,,,104.0,19.918193817138672
2001-01-05,0.75,14.272838592529297,5.6041669845581055,47.95877456665039,,,110.16666412353516,19.777904510498047
2001-01-08,0.75,14.378558158874512,5.6041669845581055,47.75381851196289,,,113.0,19.918193817138672
2001-01-09,0.6875,14.404982566833496,5.7916669845581055,48.163726806640625,,,114.83333587646484,18.936294555664062
2001-01-10,0.75,14.537148475646973,5.9166669845581055,50.00828552246094,,,118.33333587646484,20.577442169189453
2001-01-11,0.875,14.590011596679688,6.1041669845581055,52.057796478271484,,,116.0,20.45121192932129
2001-01-12,0.9375,14.986477851867676,6.0,51.647926330566406,,,111.66666412353516,20.002334594726562
2001-01-16,1.0625,16.07015037536621,6.2083330154418945,52.26276397705078,,,114.16666412353516,19.581531524658203
2001-01-17,1.1875,16.07015037536621,6.1666669845581055,50.8281135559082,,,109.5,19.034482955932617
2001-01-18,1.1875,16.493051528930664,5.5833330154418945,48.36867904663086,,,108.0,18.403270721435547
2001-01-19,1.1875,15.8587064743042,5.3541669845581055,45.909244537353516,,,101.33333587646484,17.449447631835938
2001-01-22,1.1875,15.515111923217773,5.5833330154418945,50.62316131591797,,,108.83333587646484,18.319116592407227
2001-01-23,1.1875,15.911574363708496,5.6458330154418945,50.8281135559082,,,116.16666412353516,18.403270721435547
2001-01-24,1.375,15.594407081604004,5.7291669845581055,52.46772003173828,,,114.66666412353516,17.65985107421875
2001-01-25,1.5625,15.647248268127441,5.6875,51.85286331176758,,,116.33333587646484,17.940387725830078
