Date,AGCO,ALG,CAT,CNH,DE,SAP
2000-03-29,8.795771598815918,8.977987289428711,10.338866233825684,,11.560266494750977,42.31774139404297
2000-03-30,9.044243812561035,9.175311088562012,10.802791595458984,,12.122763633728027,41.600486755371094
2000-03-31,9.044243812561035,9.175311088562012,10.454851150512695,,11.793020248413086,42.855682373046875
2000-04-03,8.795771598815918,9.175311088562012,11.101031303405762,,12.064573287963867,39.090118408203125
2000-04-04,8.59699535369873,9.224637031555176,11.515246391296387,,12.471899032592773,38.10390090942383
2000-04-05,8.398226737976074,9.125977516174316,11.250152587890625,,12.510689735412598,39.717708587646484
2000-04-06,8.59699535369873,9.076652526855469,11.217007637023926,,12.41370964050293,42.45222854614258
2000-04-07,8.696383476257324,8.879329681396484,10.968481063842773,,12.103367805480957,42.00394058227539
2000-04-10,8.497610092163086,8.879329681396484,10.985050201416016,,12.180954933166504,38.77631759643555
2000-04-11,8.746077537536621,9.224637031555176,11.15073299407959,,12.510689735412598,38.6418342590332
2000-04-12,9.590868949890137,9.076652526855469,11.515246391296387,,13.170166969299316,35.862491607666016
2000-04-13,9.640564918518066,9.124255180358887,11.134167671203613,,12.87922191619873,35.68318557739258
2000-04-14,9.342405319213867,9.025077819824219,10.736516952514648,,12.491297721862793,32.948673248291016
2000-04-17,9.541176795959473,8.92590045928955,10.852496147155762,,12.180954933166504,36.22111892700195
2000-04-18,9.640564918518066,8.77713680267334,10.670245170593262,,12.374916076660156,35.72801208496094
2000-04-19,9.24301528930664,8.826723098754883,10.055550575256348,,11.967594146728516,34.696964263916016
2000-04-20,9.491487503051758,8.826723098754883,10.155771255493164,,12.064573287963867,31.872791290283203
2000-04-24,8.944854736328125,8.727544784545898,10.423027992248535,,12.045170783996582,30.707260131835938
2000-04-25,9.441789627075195,8.628371238708496,10.723691940307617,,12.704651832580566,34.96592712402344
2000-04-26,9.441789627075195,8.578784942626953,10.623472213745117,,12.452506065368652,34.696964263916016
2000-04-27,9.392096519470215,8.479609489440918,10.723691940307617,,12.685256004333496,34.4279899597168
2000-04-28,9.441789627075195,8.628371238708496,10.539958953857422,,12.530091285705566,35.234901428222656
2000-05-01,9.491487503051758,8.727544784545898,10.372920036315918,,12.549478530883789,36.579742431640625
2000-05-02,9.541176795959473,9.124255180358887,10.590065956115723,,12.627070426940918,35.862491607666016
2000-05-03,9.392096519470215,9.124255180358887,10.38962173461914,,12.58827018737793,34.111183166503906
2000-05-04,9.491487503051758,8.92590045928955,10.139069557189941,,12.394304275512695,34.56060028076172
2000-05-05,9.292708396911621,8.826723098754883,10.439730644226074,,12.219747543334961,36.088645935058594
2000-05-08,9.342405319213867,8.876312255859375,10.406325340270996,,12.491297721862793,34.875213623046875
2000-05-09,9.342405319213867,8.727544784545898,10.155771255493164,,12.433106422424316,33.61681365966797
2000-05-10,9.590868949890137,8.77713680267334,10.25599479675293,,12.956809997558594,31.594406127929688
2000-05-11,9.499361991882324,9.124255180358887,10.372920036315918,,12.87922191619873,32.5831413269043
2000-05-12,10.742731094360352,9.124255180358887,10.523246765136719,,13.674479484558105,33.16739273071289
2000-05-15,10.792465209960938,9.223432540893555,10.840618133544922,,13.946022987365723,32.80785369873047
2000-05-16,11.439018249511719,9.42178726196289,10.757101058959961,,14.450336456298828,33.93141555786133
2000-05-17,11.090872764587402,9.719314575195312,10.690287590026855,,14.450336456298828,32.628082275390625
2000-05-18,11.041139602661133,9.719314575195312,10.372920036315918,,14.3727445602417,31.459585189819336
2000-05-19,10.54378890991211,9.818490982055664,10.706988334655762,,14.527917861938477,29.88661003112793
2000-05-22,10.54378890991211,10.016847610473633,10.740406036376953,,15.381357192993164,29.796722412109375
2000-05-23,10.145912170410156,10.21519947052002,10.556662559509277,,14.68309497833252,29.43719482421875
2000-05-24,10.792465209960938,10.21519947052002,10.606767654418945,,14.624898910522461,30.605690002441406
2000-05-25,10.394586563110352,10.016847610473633,10.172476768493652,,14.877058029174805,29.931554794311523
2000-05-26,10.195648193359375,9.818490982055664,10.189178466796875,,13.868446350097656,30.24614715576172
2000-05-30,10.046441078186035,9.768902778625488,10.239291191101074,,14.043008804321289,31.639352798461914
2000-05-31,9.946969985961914,9.471372604370117,10.22258472442627,,12.898624420166016,30.83039665222168
2000-06-01,10.195648193359375,9.66972541809082,10.623472213745117,,13.305947303771973,33.21233367919922
2000-06-02,10.295116424560547,9.719314575195312,10.974250793457031,,13.034393310546875,34.875213623046875
2000-06-05,9.897236824035645,10.264784812927246,10.690287590026855,,13.014996528625488,35.50439453125
2000-06-06,9.946969985961914,10.512727737426758,10.439730644226074,,13.596892356872559,34.201072692871094
2000-06-07,9.946969985961914,10.512727737426758,10.372920036315918,,13.3641357421875,35.32461166381836
2000-06-08,9.797768592834473,10.463138580322266,10.189178466796875,,13.111983299255371,35.01002883911133
2000-06-09,9.797768592834473,10.413556098937988,10.22258472442627,,12.87922191619873,34.515663146972656
2000-06-12,9.6983003616333,10.264784812927246,10.322808265686035,,12.947112083435059,33.61681365966797
2000-06-13,9.6983003616333,10.314373016357422,9.955327987670898,,12.510689735412598,33.61681365966797
2000-06-14,9.847501754760742,10.512727737426758,10.055550575256348,,13.32534408569336,35.09991455078125
2000-06-15,9.74803352355957,10.512727737426758,9.888517379760742,,13.073188781738281,36.26841735839844
2000-06-16,9.64856243133545,9.917665481567383,9.6045560836792,,12.840433120727539,35.41450881958008
2000-06-19,9.200946807861328,9.917665481567383,9.387408256530762,,12.471899032592773,37.167259216308594
2000-06-20,9.002008438110352,9.917665481567383,9.370702743530273,,12.161552429199219,38.470577239990234
2000-06-21,8.952275276184082,10.21519947052002,9.387408256530762,,12.180954933166504,37.212196350097656
2000-06-22,8.703597068786621,10.21519947052002,9.2036714553833,,11.502076148986816,35.32461166381836
2000-06-23,8.504660606384277,10.314373016357422,9.253776550292969,,11.696040153503418,35.95381546020508
2000-06-26,8.604130744934082,10.116022109985352,9.303886413574219,,11.637849807739258,35.68415832519531
2000-06-27,9.051742553710938,10.264784812927246,9.537742614746094,,12.142154693603516,36.22346496582031
2000-06-28,9.200946807861328,10.165613174438477,9.66301441192627,,12.103535652160645,35.774044036865234
2000-06-29,9.300419807434082,9.818490982055664,9.354001998901367,,11.508600234985352,33.976356506347656
2000-06-30,9.74803352355957,9.917665481567383,9.053338050842285,,11.547609329223633,33.52693557739258
2000-07-03,9.499361991882324,9.917665481567383,9.621262550354004,,12.01575756072998,33.706703186035156
2000-07-05,9.74803352355957,9.66972541809082,9.4041109085083,,12.210817337036133,33.30222702026367
2000-07-06,9.6983003616333,9.620134353637695,9.303886413574219,,12.074277877807617,33.257286071777344
2000-07-07,9.449621200561523,9.868083953857422,9.070038795471191,,12.19131088256836,33.57187271118164
2000-07-10,9.499361991882324,10.116022109985352,9.153559684753418,,12.054774284362793,33.79658126831055
2000-07-11,9.64856243133545,10.016847610473633,9.654667854309082,,12.035269737243652,33.1224479675293
2000-07-12,9.996707916259766,10.21519947052002,9.771590232849121,,12.054774284362793,35.054969787597656
2000-07-13,10.344852447509766,10.264784812927246,9.6045560836792,,12.44489574432373,36.942543029785156
2000-07-14,10.394586563110352,10.21519947052002,9.554448127746582,,12.366872787475586,37.61668014526367
2000-07-17,10.195648193359375,10.21519947052002,9.54609203338623,,12.776494979858398,39.32448959350586
2000-07-18,10.245381355285645,10.264784812927246,10.185914993286133,,12.600946426391602,37.481849670410156
2000-07-19,10.295116424560547,10.063517570495605,10.236505508422852,,12.152304649353027,35.774044036865234
2000-07-20,10.394586563110352,10.113333702087402,10.000408172607422,,12.366872787475586,42.24573516845703
2000-07-21,10.245381355285645,10.26279354095459,9.848633766174316,,12.44489574432373,42.51538848876953
2000-07-24,10.195648193359375,10.163155555725098,9.78117561340332,,12.24983024597168,41.48171615600586
2000-07-25,10.394586563110352,10.462067604064941,9.67999267578125,,12.093783378601074,41.34688949584961
2000-07-26,10.295116424560547,10.412256240844727,9.376440048217773,,11.723163604736328,40.6727409362793
2000-07-27,10.344852447509766,10.312612533569336,9.410165786743164,,11.996252059936523,39.459312438964844
2000-07-28,10.295116424560547,10.362430572509766,9.190936088562012,,11.820695877075195,38.470577239990234
2000-07-31,10.245381355285645,10.362430572509766,9.190936088562012,,12.035269737243652,40.088497161865234
2000-08-01,10.245381355285645,10.362430572509766,9.258387565612793,,12.035269737243652,40.6727409362793
2000-08-02,10.295116424560547,10.362430572509766,9.443897247314453,,11.762182235717773,40.133453369140625
2000-08-03,10.295116424560547,10.362430572509766,9.460762977600098,,11.58662223815918,39.009891510009766
2000-08-04,10.295116424560547,10.462067604064941,9.401729583740234,,11.255022048950195,38.920005798339844
2000-08-07,10.195648193359375,10.51188850402832,9.899223327636719,,11.703662872314453,40.133453369140625
2000-08-08,10.295116424560547,10.462067604064941,10.354558944702148,,11.664652824401855,40.71769714355469
2000-08-09,10.245381355285645,10.561710357666016,10.135326385498047,,11.411067962646484,41.39183044433594
2000-08-10,9.6983003616333,10.561710357666016,10.118461608886719,,11.333049774169922,41.79630661010742
2000-08-11,9.656485557556152,10.561710357666016,10.42201042175293,,11.547609329223633,44.582725524902344
2000-08-14,9.7560396194458,10.462067604064941,10.540060997009277,,11.547609329223633,45.57146072387695
2000-08-15,9.55693531036377,10.561710357666016,10.430445671081543,,10.377246856689453,43.95354080200195
2000-08-16,9.158730506896973,10.561710357666016,10.42201042175293,,10.572312355041504,44.85238265991211
2000-08-17,8.660969734191895,10.51188850402832,10.32082748413086,,10.29922103881836,45.03215408325195
2000-08-18,7.964112758636475,10.661345481872559,10.303961753845215,,10.279715538024902,44.313079833984375
2000-08-21,8.511645317077637,10.51188850402832,10.169055938720703,,10.338234901428223,43.14458084106445
2000-08-22,8.660969734191895,10.462067604064941,10.202783584594727,,10.455269813537598,42.60527038574219
2000-08-23,8.561416625976562,10.362430572509766,10.017276763916016,,10.18218994140625,42.51538848876953
2000-08-24,8.710745811462402,10.561710357666016,10.169055938720703,,10.31872844696045,43.50411605834961
2000-08-25,8.561416625976562,10.561710357666016,10.152189254760742,,10.572312355041504,45.16698455810547
2000-08-28,8.860075950622559,10.561710357666016,10.034144401550293,,10.611324310302734,44.76250076293945
2000-08-29,8.760525703430176,10.71116828918457,10.270240783691406,,10.747864723205566,43.908599853515625
2000-08-30,8.461869239807129,10.661345481872559,10.135326385498047,,10.104165077209473,43.863651275634766
2000-08-31,8.362321853637695,10.462067604064941,9.920306205749512,,10.279715538024902,46.15570831298828
2000-09-01,8.362321853637695,10.26279354095459,10.067869186401367,,10.455269813537598,48.76237106323242
2000-09-05,8.26276683807373,10.163155555725098,10.270240783691406,,10.63082504272461,48.76237106323242
2000-09-06,8.362321853637695,10.063517570495605,10.438875198364258,,10.611324310302734,45.930999755859375
2000-09-07,8.312544822692871,10.063517570495605,10.270240783691406,,10.572312355041504,46.82984924316406
2000-09-08,8.163214683532715,9.963878631591797,10.202783584594727,,10.29922103881836,45.52651596069336
2000-09-11,8.412093162536621,10.163155555725098,10.33769416809082,,10.650333404541016,44.178245544433594
2000-09-12,8.362321853637695,10.26279354095459,10.253373146057129,,10.377246856689453,43.459171295166016
2000-09-13,8.312544822692871,10.362430572509766,10.438875198364258,,10.72835922241211,42.91986846923828
2000-09-14,8.412093162536621,10.26279354095459,10.590654373168945,,10.669840812683105,42.56033706665039
2000-09-15,8.312544822692871,10.462067604064941,10.101594924926758,,10.31872844696045,41.39183044433594
2000-09-18,8.212990760803223,10.51188850402832,9.730585098266602,,10.221200942993164,39.863792419433594
2000-09-19,8.113441467285156,10.462067604064941,9.578814506530762,,10.065152168273926,40.807579040527344
2000-09-20,8.013890266418457,10.26279354095459,9.494489669799805,,9.811568260192871,40.268272399902344
2000-09-21,8.312544822692871,10.163155555725098,9.393301010131836,,9.69453239440918,39.054832458496094
2000-09-22,8.412093162536621,10.163155555725098,9.477624893188477,,9.811568260192871,42.425498962402344
2000-09-25,8.710745811462402,10.212974548339844,9.578814506530762,,9.987125396728516,41.70642852783203
2000-09-26,8.710745811462402,10.212974548339844,9.443897247314453,,9.948112487792969,43.099632263183594
2000-09-27,8.710745811462402,10.063517570495605,9.03915786743164,,9.93868637084961,44.13330841064453
2000-09-28,9.009404182434082,10.26279354095459,9.174066543579102,,10.567215919494629,45.52651596069336
2000-09-29,9.45738410949707,10.113333702087402,8.364592552185059,,10.449373245239258,44.22319412231445
2000-10-02,9.208508491516113,10.26279354095459,9.241530418395996,,10.154744148254395,44.717552185058594
2000-10-03,9.30805778503418,9.963878631591797,9.460762977600098,,10.763638496398926,42.7850456237793
2000-10-04,9.208508491516113,10.063517570495605,9.477624893188477,,10.999336242675781,42.69515609741211
2000-10-05,9.158730506896973,10.163155555725098,9.443897247314453,,10.842206954956055,40.358158111572266
2000-10-06,9.30805778503418,9.963878631591797,9.30898380279541,,10.920764923095703,37.751502990722656
2000-10-09,9.407608032226562,9.963878631591797,9.325844764709473,,11.117183685302734,36.40324020385742
2000-10-10,9.158730506896973,10.063517570495605,9.005431175231934,,10.704708099365234,35.774044036865234
2000-10-11,9.009404182434082,10.063517570495605,8.971697807312012,,10.68506908416748,34.06623458862305
2000-10-12,8.760525703430176,10.013697624206543,8.600692749023438,,10.311875343322754,34.156131744384766
2000-10-13,9.059178352355957,10.113333702087402,8.550100326538086,,10.194025993347168,38.15599822998047
2000-10-16,9.158730506896973,10.161388397216797,8.566962242126465,,10.429725646972656,37.57174301147461
2000-10-17,9.059178352355957,10.111334800720215,8.229682922363281,,10.07617473602295,36.62794876098633
2000-10-18,9.158730506896973,10.011221885681152,8.134858131408691,,10.154744148254395,36.98749542236328
2000-10-19,9.158730506896973,10.111334800720215,8.322455406188965,,10.25295352935791,34.02128982543945
2000-10-20,9.059178352355957,10.411667823791504,8.373617172241211,,10.194025993347168,33.16739273071289
2000-10-23,8.909852027893066,10.511778831481934,8.578269958496094,,10.390442848205566,33.257286071777344
2000-10-24,9.357834815979004,10.31155776977539,8.697649955749512,,10.763638496398926,34.92013931274414
2000-10-25,9.407608032226562,10.31155776977539,8.544158935546875,,10.508293151855469,32.80785369873047
2000-10-26,9.258279800415039,10.361614227294922,8.68059253692627,,10.567215919494629,34.42578125
2000-10-27,8.860075950622559,10.411667823791504,8.970516204833984,,10.842206954956055,35.774044036865234
2000-10-30,9.208508491516113,10.511778831481934,9.533304214477539,,11.510018348693848,34.650489807128906
2000-10-31,9.059178352355957,10.361614227294922,9.567412376403809,,11.56894302368164,36.672889709472656
2000-11-01,8.959626197814941,10.361614227294922,9.482138633728027,,11.62786865234375,36.80772018432617
2000-11-02,8.760525703430176,10.31155776977539,9.49919605255127,,11.706435203552246,36.35829544067383
2000-11-03,8.611199378967285,10.31155776977539,9.49919605255127,,11.726075172424316,36.8526611328125
2000-11-06,8.511645317077637,10.31155776977539,9.8743896484375,,11.883210182189941,37.57174301147461
2000-11-07,8.362321853637695,10.411667823791504,9.857333183288574,,11.608227729797363,37.25714111328125
2000-11-08,8.362321853637695,10.611895561218262,9.942604064941406,,11.726075172424316,35.95381546020508
2000-11-09,8.163214683532715,10.561836242675781,9.976713180541992,,11.68679141998291,35.32461166381836
2000-11-10,8.0636625289917,10.561836242675781,9.755016326904297,,11.431450843811035,32.762901306152344
2000-11-13,7.922162055969238,10.31155776977539,9.8743896484375,,11.451089859008789,31.2348690032959
2000-11-14,8.221112251281738,10.31155776977539,9.840278625488281,,11.52966022491455,33.30222702026367
2000-11-15,8.171289443969727,10.261502265930176,10.010823249816895,,11.52966022491455,32.40337371826172
2000-11-16,7.722858428955078,10.511778831481934,9.908498764038086,,11.215396881103516,29.16753387451172
2000-11-17,8.1214599609375,10.511778831481934,10.079039573669434,,11.3135986328125,29.392240524291992
2000-11-20,7.971986293792725,10.461730003356934,10.147260665893555,,11.293961524963379,28.17880630493164
2000-11-21,8.320761680603027,10.461730003356934,10.437172889709473,,12.2564058303833,28.807987213134766
2000-11-22,8.071634292602539,10.611895561218262,10.317802429199219,,12.354609489440918,26.336166381835938
2000-11-24,8.270934104919434,10.561836242675781,10.607720375061035,,12.452818870544434,27.279958724975586
2000-11-27,8.221112251281738,10.461730003356934,10.829424858093262,,12.315325736999512,27.909151077270508
2000-11-28,7.971986293792725,10.81212043762207,10.641831398010254,,12.059982299804688,25.751920700073242
2000-11-29,7.872337818145752,10.762063026428223,10.948802947998047,,12.217117309570312,24.583423614501953
2000-11-30,7.7726850509643555,10.611895561218262,10.727100372314453,,12.786730766296387,23.909286499023438
2000-12-01,7.971986293792725,10.511778831481934,11.102296829223633,,13.179559707641602,24.942955017089844
2000-12-04,8.221112251281738,10.511778831481934,11.818571090698242,,13.965228080749512,25.21261215209961
2000-12-05,8.021806716918945,10.611895561218262,11.83563232421875,,13.493830680847168,28.35857391357422
2000-12-06,7.922162055969238,10.81212043762207,11.34105396270752,,13.474184036254883,27.909151077270508
2000-12-07,7.872337818145752,10.81212043762207,11.34105396270752,,13.179559707641602,27.19007682800293
2000-12-08,8.071634292602539,10.611895561218262,11.358107566833496,,13.061713218688965,28.583282470703125
2000-12-11,8.071634292602539,10.611895561218262,11.562758445739746,,13.100993156433105,30.470861434936523
2000-12-12,8.270934104919434,10.611895561218262,11.562758445739746,,13.35633373260498,28.628232955932617
2000-12-13,7.971986293792725,10.611895561218262,11.37515926361084,,12.924219131469727,27.68443489074707
2000-12-14,7.872337818145752,10.611895561218262,11.102296829223633,,12.80637264251709,26.96536636352539
2000-12-15,7.922162055969238,10.511778831481934,11.136399269104004,,12.924219131469727,25.662031173706055
2000-12-18,7.922162055969238,10.611895561218262,11.545701026916504,,13.474184036254883,24.898019790649414
2000-12-19,8.021806716918945,10.762063026428223,11.699187278747559,,13.51346206665039,24.583423614501953
2000-12-20,7.922162055969238,10.762063026428223,11.750353813171387,,13.454543113708496,22.965499877929688
2000-12-21,8.071634292602539,10.712003707885742,12.2108154296875,,13.592034339904785,22.830671310424805
2000-12-22,8.171289443969727,10.712003707885742,12.722441673278809,,14.181285858154297,23.05538558959961
2000-12-26,8.320761680603027,10.611895561218262,13.029422760009766,,14.495548248291016,23.54975128173828
2000-12-27,8.769186973571777,10.561836242675781,12.961191177368164,,14.703180313110352,23.729516983032227
2000-12-28,9.217608451843262,10.511778831481934,12.995319366455078,,14.722906112670898,24.133996963500977
2000-12-29,9.666032791137695,10.461730003356934,12.910039901733398,,14.466341018676758,24.2238826751709
2001-01-02,9.466731071472168,10.762063026428223,12.637171745300293,,14.150568008422852,21.796998977661133
2001-01-03,9.56638240814209,10.511778831481934,12.688335418701172,,13.992683410644531,25.70697784423828
2001-01-04,9.666032791137695,10.81212043762207,13.285229682922363,,14.407139778137207,21.43745994567871
2001-01-05,9.516556739807129,10.81212043762207,12.517791748046875,,13.953207969665527,21.03297996520996
2001-01-08,9.516556739807129,10.81212043762207,12.483686447143555,,13.874271392822266,25.976633071899414
2001-01-09,9.56638240814209,11.162508964538574,12.466633796691895,,13.933480262756348,27.86421012878418
2001-01-10,9.56638240814209,11.062397956848145,12.296090126037598,,13.795324325561523,28.763051986694336
2001-01-11,9.56638240814209,11.162508964538574,12.398415565490723,,13.597962379455566,31.549476623535156
2001-01-12,9.317258834838867,11.11245346069336,11.920893669128418,,12.90721321105957,30.425918579101562
2001-01-16,9.56638240814209,11.261263847351074,12.19375991821289,,13.262456893920898,29.97649383544922
2001-01-17,9.516556739807129,11.56290340423584,12.279033660888672,,13.025629043579102,31.729248046875
2001-01-18,9.217608451843262,11.261263847351074,11.478947639465332,,12.769060134887695,31.774181365966797
2001-01-19,8.968483924865723,11.462357521057129,11.169628143310547,,12.670392036437988,32.17866516113281
2001-01-22,8.868831634521484,11.462357521057129,11.238363265991211,,12.630916595458984,32.088783264160156
2001-01-23,9.018309593200684,11.412083625793457,11.44457721710205,,13.144042015075684,30.9202823638916
2001-01-24,9.167786598205566,11.412083625793457,11.599230766296387,,13.203250885009766,32.85279846191406
2001-01-25,9.267434120178223,11.462357521057129,11.90854263305664,,13.47955322265625,33.1224479675293
2001-01-26,9.117959976196289,11.6634521484375,11.89136028289795,,13.163775444030762,32.762901306152344
2001-01-29,9.422884941101074,11.759980201721191,11.850123405456543,,13.284564018249512,33.30042266845703
2001-01-30,9.56638240814209,11.864551544189453,12.20754623413086,,13.549813270568848,33.68872833251953
2001-01-31,9.558409690856934,11.864551544189453,12.158061981201172,,13.552972793579102,34.25680160522461
2001-02-01,9.558409690856934,11.78410816192627,12.188299179077148,,13.379294395446777,34.09858703613281
2001-02-02,9.41491413116455,11.78410816192627,12.171798706054688,,13.420347213745117,32.95526123046875
2001-02-05,9.526520729064941,11.864551544189453,12.034331321716309,,13.376136779785156,33.14222717285156
2001-02-06,9.502606391906738,11.864551544189453,11.965594291687012,,13.2277193069458,32.617305755615234
2001-02-07,9.558409690856934,11.800193786621094,11.990341186523438,,13.391926765441895,31.668128967285156
2001-02-08,9.34316635131836,11.824328422546387,11.872112274169922,,13.338255882263184,30.81960678100586
2001-02-09,9.422884941101074,11.824328422546387,11.822624206542969,,13.524554252624512,30.007049560546875
2001-02-12,9.406943321228027,11.824328422546387,11.858368873596191,,13.170882225036621,30.34501838684082
2001-02-13,9.550562858581543,11.751934051513672,11.894110679626465,,13.309828758239746,30.143678665161133
2001-02-14,9.574494361877441,11.864551544189453,11.800626754760742,,13.24983024597168,30.41692543029785
2001-02-15,9.510668754577637,12.146079063415527,12.13055419921875,,13.27824878692627,31.28700828552246
2001-02-16,9.35906982421875,12.065642356872559,12.006837844848633,,13.215091705322266,31.883846282958984
2001-02-20,9.055875778198242,11.985198020935059,11.492690086364746,,12.760382652282715,30.77646255493164
2001-02-21,8.776622772216797,11.6634521484375,11.261737823486328,,12.551974296569824,30.488845825195312
2001-02-22,8.960132598876953,11.78410816192627,11.18750286102295,,12.514081954956055,29.561233520507812
2001-02-23,8.840456008911133,12.18628978729248,11.022530555725098,,12.413031578063965,28.295652389526367
2001-02-26,9.00002670288086,12.467828750610352,11.445948600769043,,12.905635833740234,28.439464569091797
