Date,CAH,COR,HSIC,MCK,OMI,PDCO,ZYXI
2013-12-03,47.784122467041016,60.33444595336914,44.94117736816406,151.0852813720703,31.46826934814453,28.895217895507812,0.14675290882587433
2013-12-04,46.65467071533203,59.38543701171875,44.588233947753906,150.04344177246094,30.69270896911621,28.685415267944336,0.1222943514585495
2013-12-05,46.45535659790039,59.11182403564453,44.09803771972656,147.49876403808594,30.25541114807129,28.650455474853516,0.14675290882587433
2013-12-06,47.19356155395508,60.09503173828125,44.6588249206543,150.1080322265625,30.568952560424805,29.202909469604492,0.17610381543636322
2013-12-09,47.444557189941406,60.38571548461914,44.50196075439453,150.31080627441406,30.709211349487305,29.04206085205078,0.17610381543636322
2013-12-10,48.8840446472168,59.65044403076172,45.1843147277832,147.46194458007812,30.69270896911621,29.23087501525879,0.17610381543636322
2013-12-11,48.89143753051758,58.821163177490234,44.23921585083008,145.98672485351562,30.065658569335938,28.524580001831055,0.16142836213111877
2013-12-12,48.847137451171875,58.79549026489258,43.8156852722168,144.52081298828125,29.725135803222656,28.32177734375,0.13696925342082977
2013-12-13,48.48541259765625,58.521907806396484,43.95294189453125,145.1108856201172,29.52580451965332,28.209888458251953,0.13696925342082977
2013-12-16,48.441139221191406,58.521907806396484,43.95686340332031,145.1754150390625,29.542409896850586,28.223876953125,0.16142836213111877
2013-12-17,48.26395034790039,58.436405181884766,43.686275482177734,146.06051635742188,29.276641845703125,28.0770263671875,0.1516447216272354
2013-12-18,49.29004669189453,59.51365280151367,44.3725471496582,148.4668731689453,29.8746337890625,28.41268539428711,0.13207799196243286
2013-12-19,49.29004669189453,59.53076171875,43.94117736816406,148.0612030029297,29.600555419921875,28.33576011657715,0.1516447216272354
2013-12-20,49.13504409790039,59.693206787109375,44.25882339477539,148.90017700195312,29.824800491333008,28.32177734375,0.1516447216272354
2013-12-23,49.45246887207031,59.87274169921875,44.63137435913086,147.88601684570312,30.157012939453125,28.517593383789062,0.1516447216272354
2013-12-24,49.548439025878906,59.96677780151367,44.796077728271484,147.76614379882812,30.32312774658203,28.594507217407227,0.1222943514585495
2013-12-26,49.81420135498047,60.103572845458984,44.796077728271484,148.7802734375,30.264989852905273,28.594507217407227,0.14675290882587433
2013-12-27,49.563194274902344,60.02664566040039,44.87451171875,148.4207763671875,30.30650520324707,28.734359741210938,0.1565365195274353
2013-12-30,49.73598098754883,60.17196273803711,44.90196228027344,148.15341186523438,30.431089401245117,28.797298431396484,0.16632016003131866
2013-12-31,49.54316329956055,60.11213302612305,44.80784225463867,148.8080291748047,30.364652633666992,28.811290740966797,0.1809956133365631
2014-01-02,49.0389289855957,59.753047943115234,44.505882263183594,147.66473388671875,30.065650939941406,28.531570434570312,0.17610381543636322
2014-01-03,49.52834701538086,59.79580307006836,44.670589447021484,148.17185974121094,29.866323471069336,28.902204513549805,0.17610381543636322
2014-01-06,49.48384094238281,59.582061767578125,44.568626403808594,147.7569122314453,29.907852172851562,28.636457443237305,0.17121197283267975
2014-01-07,50.091922760009766,60.231842041015625,45.22352981567383,149.2044219970703,30.505849838256836,29.077035903930664,0.1809956133365631
2014-01-08,49.70631790161133,60.821739196777344,45.98431396484375,156.5619354248047,30.771615982055664,28.964706420898438,0.1907787173986435
2014-01-09,50.55910110473633,61.02693557739258,46.09019470214844,161.65121459960938,31.02908706665039,28.98577308654785,0.16632016003131866
2014-01-10,51.40447235107422,60.992740631103516,45.568626403808594,161.75262451171875,31.137060165405273,28.747095108032227,0.17610381543636322
2014-01-13,50.38854217529297,60.368629455566406,44.827449798583984,154.10020446777344,30.630430221557617,28.438203811645508,0.17121197283267975
2014-01-14,50.573936462402344,60.308773040771484,45.250980377197266,154.4044647216797,30.80483627319336,28.697954177856445,0.17610381543636322
2014-01-15,50.358882904052734,60.317317962646484,45.411766052246094,154.2661590576172,30.912805557250977,28.775171279907227,0.14675290882587433
2014-01-16,50.38111877441406,60.27458953857422,45.40392303466797,155.40939331054688,30.92112159729004,28.92259407043457,0.17121197283267975
2014-01-17,50.18832015991211,60.30024337768555,45.552940368652344,155.00369262695312,30.5224552154541,28.768146514892578,0.14675290882587433
2014-01-21,50.425621032714844,60.291664123535156,45.90980529785156,155.4001922607422,30.647035598754883,29.01385498046875,0.17121197283267975
2014-01-22,50.38854217529297,60.08646774291992,46.219608306884766,156.44200134277344,30.5224552154541,29.13319206237793,0.16142836213111877
2014-01-23,49.6544075012207,59.539310455322266,45.82352828979492,158.92210388183594,29.80818748474121,28.55754852294922,0.16142836213111877
2014-01-24,48.512413024902344,57.49596405029297,45.08235168457031,160.16685485839844,29.376293182373047,28.073165893554688,0.16142836213111877
2014-01-27,48.393775939941406,57.11979293823242,44.29019546508789,159.48460388183594,29.152055740356445,27.974884033203125,0.16142836213111877
2014-01-28,49.9732780456543,57.89780807495117,44.76862716674805,161.5867156982422,29.20189094543457,28.157407760620117,0.16142836213111877
2014-01-29,49.276222229003906,57.50449752807617,44.69804000854492,159.7611541748047,28.828142166137695,28.06614875793457,0.1809956133365631
2014-01-30,51.137508392333984,57.9405403137207,45.1215705871582,163.4029541015625,29.193586349487305,28.26972198486328,0.1809956133365631
2014-01-31,50.44045639038086,57.47032165527344,45.054901123046875,160.80299377441406,28.770009994506836,28.052106857299805,0.1809956133365631
2014-02-03,48.764556884765625,55.71763610839844,43.219608306884766,157.65904235839844,28.11387825012207,27.413270950317383,0.1809956133365631
2014-02-04,48.616233825683594,55.580841064453125,43.2784309387207,156.22071838378906,27.9145450592041,27.553682327270508,0.17121197283267975
2014-02-05,48.4753532409668,55.33290481567383,43.552940368652344,155.4647216796875,27.62385368347168,27.644939422607422,0.17121197283267975
2014-02-06,49.142738342285156,56.00833511352539,43.733333587646484,158.94979858398438,27.889631271362305,27.74321746826172,0.17121197283267975
2014-02-07,50.08449172973633,56.888938903808594,44.458824157714844,161.3377685546875,28.288293838500977,27.86255645751953,0.17121197283267975
2014-02-10,49.43194580078125,56.74359130859375,45.03529357910156,159.2909393310547,28.628816604614258,28.29078483581543,0.17121197283267975
2014-02-11,51.582454681396484,57.76102066040039,44.87451171875,161.3931121826172,29.359691619873047,28.508405685424805,0.1858874261379242
2014-02-12,51.51568603515625,57.914894104003906,45.101959228515625,161.30088806152344,29.260026931762695,28.13634490966797,0.1858874261379242
2014-02-13,51.849395751953125,58.24520492553711,45.94117736816406,161.9646453857422,29.442758560180664,28.353961944580078,0.17610381543636322
2014-02-14,52.108943939208984,58.339569091796875,45.89411926269531,161.90013122558594,29.31816864013672,28.29078483581543,0.17610381543636322
2014-02-18,52.50196838378906,58.768531799316406,46.19215774536133,163.6334991455078,29.4344425201416,28.06614875793457,0.1516447216272354
2014-02-19,52.60579299926758,58.433937072753906,45.827449798583984,163.79945373535156,28.570676803588867,27.89765739440918,0.1516447216272354
2014-02-20,53.02847671508789,58.674163818359375,46.27450942993164,163.7257080078125,29.027482986450195,28.46628189086914,0.17610381543636322
2014-02-21,53.20644760131836,58.68274688720703,46.552940368652344,162.59165954589844,29.06070327758789,28.585628509521484,0.17610381543636322
2014-02-24,53.221282958984375,58.837181091308594,46.89411926269531,162.5640106201172,29.052392959594727,28.65582847595215,0.1809956133365631
2014-02-25,53.3918342590332,58.957271575927734,46.72549057006836,162.94198608398438,28.753393173217773,28.55754852294922,0.14675290882587433
2014-02-26,53.102622985839844,58.562618255615234,46.51764678955078,161.14413452148438,28.74509048461914,28.473308563232422,0.1809956133365631
2014-02-27,53.265777587890625,58.34815216064453,46.56470489501953,161.0426025390625,28.86136817932129,28.6768856048584,0.1809956133365631
2014-02-28,53.043304443359375,58.21086502075195,46.68235397338867,163.4615020751953,28.836450576782227,28.894498825073242,0.1809956133365631
2014-03-03,53.0062370300293,57.91061019897461,45.96470642089844,162.53822326660156,28.587289810180664,28.66284942626953,0.1809956133365631
2014-03-04,54.5338249206543,58.991615295410156,46.796077728271484,166.9236602783203,29.58394432067871,29.259550094604492,0.1809956133365631
2014-03-05,54.28170394897461,59.10312271118164,46.80392074584961,167.99462890625,29.218496322631836,29.210411071777344,0.17610381543636322
2014-03-06,53.80711364746094,58.9830322265625,46.96470642089844,168.56707763671875,29.193586349487305,29.48419189453125,0.17121197283267975
2014-03-07,53.61430358886719,59.14602279663086,46.9686279296875,168.4009552001953,29.260026931762695,29.48419189453125,0.22991324961185455
2014-03-10,53.740379333496094,59.2833137512207,47.12548828125,166.646728515625,29.376293182373047,29.385915756225586,0.22991324961185455
2014-03-11,53.79228210449219,58.631256103515625,46.898040771484375,168.37313842773438,29.243408203125,29.631614685058594,0.22991324961185455
2014-03-12,53.79228210449219,58.06502914428711,46.6901969909668,169.55491638183594,29.301557540893555,29.77202033996582,0.23969689011573792
2014-03-13,53.74778747558594,58.15940475463867,46.462745666503906,169.55491638183594,29.28482437133789,29.350812911987305,0.22991324961185455
2014-03-14,53.60688781738281,57.97066879272461,46.431373596191406,166.9329376220703,29.376840591430664,28.887489318847656,0.20056234300136566
2014-03-17,53.903526306152344,58.40821075439453,46.6588249206543,167.95773315429688,29.460491180419922,29.168292999267578,0.20056234300136566
2014-03-18,54.46708679199219,58.21086502075195,46.74117660522461,169.11178588867188,29.569223403930664,29.336767196655273,0.2152377963066101
2014-03-19,53.48823547363281,57.3701057434082,46.45490264892578,167.9485321044922,29.309919357299805,29.231462478637695,0.19567051529884338
2014-03-20,53.20644760131836,57.035526275634766,46.525489807128906,171.12449645996094,29.276460647583008,29.210411071777344,0.22991324961185455
2014-03-21,52.08668899536133,55.61134719848633,45.95294189453125,166.96981811523438,29.025524139404297,28.88046646118164,0.22991324961185455
2014-03-24,52.012542724609375,55.182369232177734,45.54509735107422,163.91387939453125,28.59055519104004,28.782190322875977,0.2494799792766571
2014-03-25,52.75409698486328,55.38827133178711,45.46666717529297,162.92601013183594,28.598920822143555,28.775171279907227,0.22991324961185455
2014-03-26,52.14601516723633,55.637088775634766,45.72549057006836,160.4978790283203,28.44835662841797,28.817285537719727,0.22991324961185455
2014-03-27,51.27099609375,55.0022087097168,45.53333282470703,159.81471252441406,28.39816665649414,28.634765625,0.22012962400913239
2014-03-28,51.89888381958008,55.61134719848633,46.18039321899414,161.9566192626953,28.89168930053711,28.803245544433594,0.21034596860408783
2014-03-31,52.12230682373047,56.27195358276367,46.811763763427734,163.01832580566406,29.30154800415039,29.315715789794922,0.21034596860408783
2014-04-01,51.936134338378906,56.54648971557617,47.02745056152344,162.5290069580078,29.85363006591797,29.575456619262695,0.21034596860408783
2014-04-02,52.34576416015625,56.26337432861328,46.95686340332031,162.26129150390625,29.58594512939453,29.694801330566406,0.22502142190933228
2014-04-03,53.11293029785156,56.452117919921875,46.937255859375,160.4147491455078,29.769983291625977,30.193214416503906,0.24458815157413483
2014-04-04,51.39984130859375,55.808650970458984,45.67843246459961,157.7557830810547,29.360105514526367,29.81412696838379,0.24458815157413483
2014-04-07,50.669918060302734,55.06226348876953,44.686275482177734,154.7275390625,29.01714515686035,29.357826232910156,0.23969689011573792
2014-04-08,50.40922927856445,55.053680419921875,45.20000076293945,155.7615966796875,29.100799560546875,29.60352897644043,0.19567051529884338
2014-04-09,51.72757339477539,56.314857482910156,45.79999923706055,159.6946563720703,29.226266860961914,30.337093353271484,0.19567051529884338
2014-04-10,50.044288635253906,55.76576614379883,44.717647552490234,154.61679077148438,28.86658477783203,29.328449249267578,0.22991324961185455
2014-04-11,49.26222229003906,55.053680419921875,44.09019470214844,152.04092407226562,28.25596809387207,28.79237937927246,0.24458815157413483
2014-04-14,49.694210052490234,55.34538650512695,44.43921661376953,154.61679077148438,28.6407470703125,29.01103973388672,0.24458815157413483
2014-04-15,50.059173583984375,55.09657287597656,44.46666717529297,155.392333984375,28.774581909179688,29.18032455444336,0.23969689011573792
2014-04-16,50.6624870300293,55.722862243652344,44.509803771972656,156.95262145996094,28.724395751953125,28.76416015625,0.23969689011573792
