Date,ADM,CAG,COKE,GIS,HRL,HSY,KDP,MNST,PEP,PPC,TSN,VMI
2000-02-01,6.3612446784973145,7.023194313049316,32.972862243652344,7.244606971740723,3.011610746383667,11.645469665527344,,0.04622400179505348,18.49668312072754,5.325849533081055,9.548089027404785,14.63400650024414
2000-02-02,6.254780292510986,6.752273082733154,33.84980010986328,7.214670658111572,2.9582672119140625,11.681353569030762,,0.0465489998459816,17.95267105102539,5.507927894592285,9.333039283752441,14.682312965393066
2000-02-03,6.254780292510986,6.856470584869385,33.84980010986328,7.334418773651123,2.9388675689697266,11.878730773925781,,0.045572999864816666,17.986665725708008,5.826569080352783,9.117993354797363,14.778898239135742
2000-02-04,6.254780292510986,7.002354621887207,33.3236198425293,7.274543285369873,2.9388675689697266,11.914623260498047,,0.045572999864816666,17.816661834716797,5.826569080352783,8.945955276489258,14.730607032775879
2000-02-07,6.254780292510986,6.835633754730225,32.972862243652344,7.319450378417969,2.880671739578247,11.771065711975098,,0.046875,17.612651824951172,5.963128089904785,8.859942436218262,14.778898239135742
2000-02-08,6.2215094566345215,6.856470584869385,33.27978515625,7.37932014465332,2.9485666751861572,12.111995697021484,,0.045246999710798264,18.122671127319336,6.0996904373168945,8.816927909851074,14.609869003295898
2000-02-09,5.988620758056641,6.627231121063232,34.134788513183594,7.304483413696289,2.9776647090911865,11.986392974853516,,0.045572999864816666,18.49668312072754,5.963128089904785,8.60188102722168,14.827194213867188
2000-02-10,5.822266578674316,6.356305122375488,34.46364974975586,7.199702262878418,2.9049196243286133,12.058168411254883,,0.04427099972963333,18.836702346801758,6.008649826049805,8.214797973632812,14.392529487609863
2000-02-11,5.822266578674316,6.293782711029053,34.37594985961914,7.2895121574401855,2.783679246902466,12.273489952087402,,0.04492200165987015,18.7006893157959,5.917608737945557,7.741689682006836,14.00615406036377
2000-02-14,5.922079563140869,6.189581871032715,34.72671890258789,7.424229145050049,2.759431838989258,12.1837739944458,,0.04427099972963333,18.53067970275879,5.644487380981445,7.569658279418945,14.102746963500977
2000-02-15,5.955350399017334,6.189581871032715,34.72671890258789,7.768494129180908,2.769129753112793,12.578534126281738,,0.04427099972963333,18.598684310913086,5.644487380981445,7.440627098083496,13.523180961608887
2000-02-16,6.021890163421631,6.0853800773620605,34.726722717285156,7.678688049316406,2.793379068374634,12.686203002929688,,0.04427099972963333,18.49668312072754,5.690008163452148,7.483636856079102,13.47488784790039
2000-02-17,6.088433742523193,5.9603400230407715,34.90300369262695,7.753526210784912,2.822477102279663,12.793853759765625,,0.04492200165987015,18.66669273376465,5.917608737945557,7.397615432739258,13.523180961608887
2000-02-18,6.088433742523193,5.9603400230407715,34.94707489013672,7.678688049316406,2.793379068374634,12.955357551574707,,0.042642999440431595,18.632688522338867,5.826569080352783,7.354607582092285,13.523180961608887
2000-02-22,6.088433742523193,5.9603400230407715,35.07926940917969,8.007987976074219,2.783679246902466,13.403944969177246,,0.04166699945926666,18.870704650878906,5.644487380981445,7.311599254608154,13.523180961608887
2000-02-23,5.8888092041015625,5.626893043518066,35.25557327270508,8.007987976074219,2.7448818683624268,13.316606521606445,,0.04296899959445,18.598684310913086,5.735528945922852,6.838499546051025,13.37829303741455
2000-02-24,5.8555402755737305,5.460167407989502,35.34368896484375,7.9331440925598145,2.7157859802246094,12.919635772705078,,0.04427099972963333,18.49668312072754,5.8720879554748535,6.838499546051025,12.07426929473877
2000-02-25,5.689189910888672,5.37680721282959,35.45387649536133,7.9032063484191895,2.6963863372802734,13.027908325195312,,0.044596001505851746,17.816661834716797,5.826569080352783,7.526646137237549,11.68789291381836
2000-02-28,5.622650146484375,5.481009006500244,35.34368896484375,7.888242244720459,2.6284923553466797,12.7391996383667,,0.04492200165987015,18.088666915893555,5.507927894592285,7.511102676391602,11.97767448425293
2000-02-29,5.356487274169922,5.460167407989502,35.58607864379883,7.888242244720459,2.5896952152252197,12.685066223144531,,0.04362000152468681,17.476640701293945,5.826569080352783,7.122600078582764,11.68789291381836
2000-03-01,5.489569187164307,5.585210800170898,35.54199981689453,7.94811487197876,2.6284923553466797,12.937686920166016,,0.04362000152468681,17.71466064453125,5.41688871383667,7.2952728271484375,12.219161987304688
2000-03-02,5.289947986602783,5.37680721282959,35.696258544921875,7.708620071411133,2.5314996242523193,12.612882614135742,,0.04296899959445,17.170631408691406,5.462407112121582,7.208937644958496,12.24330997467041
2000-03-03,5.522839069366455,5.418488025665283,35.960670471191406,7.753526210784912,2.3569130897521973,12.45048713684082,,0.04296899959445,17.20464324951172,5.371367454528809,7.208937644958496,12.364049911499023
2000-03-06,5.256678581237793,5.335125923156738,35.60810852050781,7.603847503662109,2.395709753036499,12.17982292175293,,0.04362000152468681,16.864625930786133,5.280328273773193,6.949930667877197,11.832782745361328
2000-03-07,5.090327739715576,5.1684088706970215,35.91659927368164,7.424229145050049,2.2502217292785645,11.548282623291016,,0.04427099972963333,16.66061019897461,5.325849533081055,6.820428371429443,11.784485816955566
2000-03-08,5.123596668243408,5.27260684967041,37.370887756347656,7.514035701751709,2.347214698791504,12.071564674377441,,0.04362000152468681,16.66609001159668,5.245567798614502,6.906761169433594,11.34981632232666
2000-03-09,5.0570573806762695,5.27260684967041,35.696258544921875,7.558940887451172,2.337515354156494,11.873076438903809,,0.04231800138950348,17.144207000732422,5.063113689422607,6.993099212646484,11.832782745361328
2000-03-10,5.123596668243408,5.210085868835449,36.048805236816406,7.514035701751709,2.269619941711426,11.548282623291016,,0.04427099972963333,16.802684783935547,4.880659103393555,6.47509241104126,11.591297149658203
2000-03-13,5.0570573806762695,5.1684088706970215,35.98270034790039,7.424229145050049,2.2211239337921143,11.548282623291016,,0.04296899959445,17.00759506225586,4.743818283081055,6.47509241104126,11.591297149658203
2000-03-14,4.824168682098389,5.210085868835449,36.445430755615234,7.334418773651123,2.192025899887085,11.81894302368164,,0.04362000152468681,16.768539428710938,4.83504581451416,6.431922435760498,11.34981632232666
2000-03-15,4.923979759216309,5.210085868835449,36.66577911376953,7.8433356285095215,2.3666136264801025,12.630934715270996,,0.04427099972963333,18.134601593017578,5.017499923706055,6.216089725494385,12.412349700927734
2000-03-16,5.456300258636475,5.689414024353027,36.66577911376953,8.427095413208008,2.64789080619812,13.767720222473145,,0.04362000152468681,18.61273765563965,5.610476493835449,6.993099212646484,12.943615913391113
2000-03-17,5.622650146484375,5.668574810028076,36.48950958251953,8.262447357177734,2.327815532684326,13.316606521606445,,0.04394499957561493,18.03215217590332,5.245567798614502,6.7340922355651855,12.750428199768066
2000-03-20,5.456300258636475,5.835297584533691,36.269161224365234,8.337286949157715,2.4442059993743896,13.569231986999512,,0.04427099972963333,18.16876983642578,5.199954986572266,6.949930667877197,12.219161987304688
2000-03-21,5.456300258636475,5.897817611694336,36.269161224365234,8.322317123413086,2.3860113620758057,13.551187515258789,,0.04394499957561493,18.749338150024414,5.291182518005371,7.208937644958496,13.233397483825684
2000-03-22,5.589375972747803,5.9186553955078125,36.75392150878906,8.307351112365723,2.2502217292785645,13.00986385345459,,0.04427099972963333,18.305368423461914,5.063113689422607,7.25210428237915,12.786649703979492
2000-03-23,5.622650146484375,5.751933574676514,37.194610595703125,8.36722183227539,2.327815532684326,13.082040786743164,,0.04427099972963333,18.305368423461914,4.698204040527344,7.511102676391602,13.37829303741455
2000-03-24,5.456300258636475,5.481009006500244,36.3572998046875,8.202570915222168,2.269619941711426,12.703108787536621,,0.04492200165987015,17.99799919128418,4.743818283081055,7.338436603546143,13.37829303741455
2000-03-27,5.456300258636475,5.335125923156738,36.269161224365234,8.172638893127441,2.2502217292785645,12.468538284301758,,0.04427099972963333,17.682104110717773,4.743818283081055,6.993099212646484,12.750428199768066
2000-03-28,5.32321834564209,5.251768112182617,36.48950958251953,8.217537879943848,2.201725482940674,12.125699996948242,,0.04394499957561493,17.758939743041992,4.561363220214844,7.079434871673584,12.351978302001953
2000-03-29,5.356487274169922,5.5435309410095215,36.40137481689453,8.337286949157715,2.2405223846435547,13.515100479125977,,0.045572999864816666,18.16876983642578,4.6069769859313965,6.993099212646484,12.220560073852539
2000-03-30,5.522839069366455,6.0853800773620605,36.75392150878906,8.591743469238281,2.327815532684326,14.146650314331055,,0.04622400179505348,19.637285232543945,4.971886157989502,7.3816022872924805,12.414534568786621
2000-03-31,5.489569187164307,6.043702125549316,37.32680892944336,8.666590690612793,2.550898551940918,14.074464797973633,,0.046875,19.056705474853516,4.6069769859313965,7.683775901794434,13.384415626525879
2000-04-03,5.589375972747803,6.210420608520508,36.1369514465332,8.5767822265625,2.269619941711426,13.569231986999512,,0.04622400179505348,19.739736557006836,5.291182518005371,7.079434871673584,12.705497741699219
2000-04-04,5.622650146484375,6.314621448516846,36.66577911376953,8.861173629760742,2.4442059993743896,14.056422233581543,,0.04492200165987015,19.910503387451172,5.564863204956055,7.424769878387451,12.681252479553223
2000-04-05,5.655918598175049,6.356305122375488,36.62171173095703,8.741430282592773,2.473304271697998,13.857937812805176,,0.046875,20.081253051757812,5.747318267822266,7.683775901794434,13.238937377929688
2000-04-06,5.7224602699279785,6.272944450378418,36.577640533447266,8.702217102050781,2.4442059993743896,13.731624603271484,,0.04622400179505348,20.115406036376953,5.610476493835449,7.165766716003418,13.869365692138672
2000-04-07,5.589375972747803,6.252105236053467,35.43183898925781,8.536314964294434,2.4054105281829834,13.334656715393066,,0.04427099972963333,19.671443939208984,5.747318267822266,6.993099212646484,13.772369384765625
2000-04-10,5.922079563140869,6.147902011871338,35.60810852050781,8.46090316772461,2.4248082637786865,13.406832695007324,,0.045572999864816666,19.808040618896484,5.610476493835449,7.0362629890441895,13.917863845825195
2000-04-11,5.8555402755737305,6.460508346557617,35.34368896484375,8.596640586853027,2.4442059993743896,13.839896202087402,,0.045572999864816666,20.252012252807617,5.382408142089844,7.165766716003418,13.19044303894043
2000-04-12,5.78900146484375,6.627231121063232,35.25557327270508,8.807788848876953,2.4927022457122803,14.182731628417969,,0.04622400179505348,20.35447120666504,5.245567798614502,6.949930667877197,13.6268949508667
2000-04-13,5.8888092041015625,6.668909072875977,34.59451675415039,8.943526268005371,2.5314996242523193,13.94815444946289,,0.04622400179505348,19.910503387451172,5.108726978302002,7.467942714691162,14.59677791595459
2000-04-14,5.522839069366455,6.397984981536865,34.462318420410156,8.732383728027344,2.4636058807373047,13.587276458740234,,0.045572999864816666,19.910503387451172,4.971886157989502,6.993099212646484,14.718012809753418
2000-04-17,5.622650146484375,6.460508346557617,35.43183898925781,8.853034973144531,2.550898551940918,13.515100479125977,,0.045572999864816666,20.012956619262695,5.245567798614502,7.208937644958496,15.130216598510742
2000-04-18,5.356487274169922,6.481346607208252,34.55044174194336,8.717301368713379,2.5061187744140625,13.44292163848877,,0.04622400179505348,19.637285232543945,5.245567798614502,7.165766716003418,14.936246871948242
2000-04-19,5.32321834564209,6.335464000701904,35.25557327270508,8.702217102050781,2.4963676929473877,13.731624603271484,,0.04427099972963333,19.29576873779297,5.382408142089844,7.122600078582764,14.936246871948242
2000-04-20,5.190138339996338,6.314621448516846,35.34368896484375,8.732383728027344,2.4671132564544678,13.767720222473145,,0.046875,20.320322036743164,5.428022861480713,7.208937644958496,14.839248657226562
2000-04-24,5.289947986602783,6.606390953063965,36.269161224365234,8.883200645446777,2.437858819961548,14.182731628417969,,0.045572999864816666,20.69599723815918,5.382408142089844,7.208937644958496,14.984733581542969
2000-04-25,5.223406791687012,6.627231121063232,36.31324005126953,9.169754028320312,2.5353736877441406,14.182731628417969,,0.04622400179505348,20.45693016052246,5.291182518005371,7.597440719604492,15.372698783874512
2000-04-26,5.256678581237793,6.674901962280273,36.1369514465332,9.109429359436035,2.4671132564544678,13.74967098236084,,0.046875,20.627696990966797,5.336796760559082,7.597440719604492,15.130216598510742
2000-04-27,5.289947986602783,6.548563480377197,35.960670471191406,8.958605766296387,2.437858819961548,13.587276458740234,,0.0465489998459816,20.45693016052246,5.382408142089844,7.597440719604492,15.17870807647705
2000-04-28,5.289947986602783,6.359053134918213,35.960670471191406,8.777624130249023,2.379350423812866,13.136170387268066,,0.0465489998459816,20.04711151123047,5.428022861480713,7.208937644958496,15.421182632446289
2000-05-01,5.456300258636475,6.632784843444824,35.25557327270508,8.792703628540039,2.398853302001953,13.082040786743164,,0.046875,20.217876434326172,5.519249439239502,7.208937644958496,15.421182632446289
2000-05-02,5.489569187164307,6.548563480377197,35.25557327270508,8.747459411621094,2.3403449058532715,13.244437217712402,,0.046875,20.49108123779297,5.382408142089844,7.165766716003418,15.2756929397583
2000-05-03,5.449451446533203,6.885465621948242,35.50895690917969,9.13958740234375,2.3695993423461914,13.587276458740234,,0.045572999864816666,20.525230407714844,5.428022861480713,7.079434871673584,15.17870807647705
2000-05-04,5.315721035003662,6.990749359130859,35.25557327270508,9.184830665588379,2.418355941772461,13.641406059265137,,0.04622400179505348,20.04711151123047,5.564863204956055,7.424769878387451,15.033226013183594
2000-05-05,5.382584095001221,6.927577972412109,35.25557327270508,9.184830665588379,2.379350423812866,13.388787269592285,,0.046875,20.49108123779297,5.564863204956055,7.165766716003418,15.2756929397583
2000-05-08,5.449451446533203,7.05391263961792,35.21148681640625,9.214995384216309,2.398853302001953,13.930109024047852,,0.046875,20.730144500732422,5.428022861480713,7.0362629890441895,15.324190139770508
2000-05-09,5.416020393371582,7.306593894958496,35.43183898925781,9.23007583618164,2.398853302001953,14.056422233581543,,0.04199200123548508,20.593544006347656,5.428022861480713,7.0362629890441895,15.469670295715332
2000-05-10,5.516314506530762,7.2223711013793945,32.78765869140625,9.23007583618164,2.398853302001953,14.435352325439453,,0.04296899959445,21.413183212280273,5.336796760559082,7.165766716003418,14.74225902557373
2000-05-11,5.616607666015625,7.201311111450195,35.25557327270508,9.275322914123535,2.6523914337158203,14.435352325439453,,0.04296899959445,21.857152938842773,5.382408142089844,7.338436603546143,15.227200508117676
2000-05-12,5.583176612854004,7.306593894958496,34.726722717285156,9.275322914123535,2.5841312408447266,14.254905700683594,,0.045572999864816666,21.583940505981445,5.382408142089844,7.25210428237915,15.227200508117676
2000-05-15,5.616607666015625,7.2223711013793945,32.91987991333008,9.290410995483398,2.6231369972229004,14.886449813842773,,0.041016001254320145,21.515636444091797,5.656089782714844,7.0362629890441895,14.54827880859375
2000-05-16,5.583176612854004,7.327653408050537,35.25557327270508,9.335652351379395,2.6036341190338135,14.832324981689453,,0.039062999188899994,21.379024505615234,5.747318267822266,7.25210428237915,15.033226013183594
2000-05-17,5.683474540710449,7.201311111450195,35.4327278137207,9.426141738891602,2.5548770427703857,14.507528305053711,,0.03971400111913681,21.31072235107422,5.747318267822266,7.208937644958496,15.033226013183594
2000-05-18,5.683474540710449,7.180258750915527,34.36975860595703,9.380898475646973,2.6231369972229004,14.633843421936035,,0.040038999170064926,21.592479705810547,5.838545799255371,7.208937644958496,15.033226013183594
2000-05-19,5.616607666015625,7.201311111450195,35.07839584350586,9.607126235961914,2.6328887939453125,14.381223678588867,,0.03841099888086319,21.447336196899414,5.884158134460449,6.949930667877197,15.227200508117676
2000-05-22,5.950932025909424,7.475046634674072,35.07839584350586,9.561880111694336,2.5938827991485596,14.706009864807129,,0.03776000067591667,21.720548629760742,5.884158134460449,6.993099212646484,15.081718444824219
2000-05-23,5.817205905914307,7.5592756271362305,34.724063873291016,9.561880111694336,2.5841312408447266,15.053509712219238,,0.037108998745679855,21.549787521362305,5.747318267822266,6.949930667877197,15.227200508117676
2000-05-24,6.285254001617432,7.685610294342041,35.07839584350586,9.667454719543457,2.7499053478240967,15.398118019104004,,0.03645800054073334,22.266977310180664,5.884158134460449,6.820428371429443,15.227200508117676
2000-05-25,6.418983459472656,7.685610294342041,34.81264877319336,9.607126235961914,2.6913976669311523,15.452526092529297,,0.03645800054073334,21.822998046875,6.021000385284424,6.949930667877197,15.081718444824219
2000-05-26,6.385550498962402,7.727725982666016,34.81264877319336,9.893683433532715,2.8279166221618652,15.960357666015625,,0.035482000559568405,22.403583526611328,6.021000385284424,6.820428371429443,15.518166542053223
2000-05-30,6.485846519470215,7.896178245544434,35.07839584350586,9.803191184997559,2.7986631393432617,15.615765571594238,,0.04427099972963333,22.403583526611328,6.066613674163818,6.978196144104004,15.17870807647705
2000-05-31,6.385550498962402,7.769840240478516,34.546905517578125,9.576963424682617,2.701148271560669,15.053509712219238,,0.04492200165987015,22.23282814025879,5.838545799255371,6.848166465759277,15.2756929397583
2000-06-01,6.552711486816406,7.790894508361816,33.92681884765625,9.561880111694336,2.720651149749756,14.908422470092773,,0.04296899959445,21.89130401611328,5.975385665893555,7.021541118621826,15.2756929397583
2000-06-02,6.418983459472656,7.41187858581543,34.36975860595703,9.546796798706055,2.6816458702087402,14.527545928955078,,0.04362000152468681,22.027910232543945,5.929772853851318,7.064882278442383,15.130216598510742
2000-06-05,6.3521199226379395,7.390819072723389,33.882537841796875,9.350728034973145,2.720651149749756,14.273634910583496,,0.04199200123548508,21.583940505981445,5.79293155670166,7.1949143409729,15.033226013183594
2000-06-06,6.118096828460693,7.201311111450195,33.12958526611328,9.592042922973633,2.769409418106079,14.745193481445312,,0.04231800138950348,22.403583526611328,5.701704025268555,7.064882278442383,15.081718444824219
2000-06-07,6.385550498962402,7.348711013793945,32.775264739990234,9.652371406555176,2.866922378540039,15.126069068908691,,0.04166699945926666,22.651687622070312,5.712671756744385,7.021541118621826,14.887742042541504
2000-06-08,6.385550498962402,7.306593894958496,34.015411376953125,9.516640663146973,2.7791597843170166,15.198609352111816,,0.04166699945926666,23.26852798461914,5.758373737335205,6.934852600097656,15.324190139770508
2000-06-09,6.151525974273682,7.243427276611328,34.28114318847656,9.39598274230957,2.720651149749756,15.035380363464355,,0.04166699945926666,22.617422103881836,5.9411797523498535,6.934852600097656,15.081718444824219
2000-06-12,5.950932025909424,7.285538673400879,34.28114318847656,9.561880111694336,2.896177053451538,14.962820053100586,,0.04362000152468681,23.011520385742188,5.849776744842529,6.804826259613037,15.081718444824219
2000-06-13,5.884068489074707,7.26447868347168,34.546905517578125,9.652371406555176,2.8376684188842773,15.253022193908691,,0.04427099972963333,23.474132537841797,5.484164714813232,6.761480808258057,15.081718444824219
2000-06-14,5.716907978057861,7.306593894958496,34.28114318847656,9.712700843811035,2.886425733566284,15.452526092529297,,0.04492200165987015,23.851099014282227,5.529866695404053,6.674795627593994,14.74225902557373
2000-06-15,5.650043964385986,7.26447868347168,33.3067626953125,9.652371406555176,3.0717010498046875,15.470662117004395,,0.04492200165987015,23.782562255859375,5.43846321105957,6.848166465759277,14.74225902557373
2000-06-16,5.583176612854004,7.138142108917236,33.041011810302734,9.335652351379395,2.935182809829712,14.999105453491211,,0.045572999864816666,23.988182067871094,5.575569152832031,6.804826259613037,14.839248657226562
2000-06-19,5.416020393371582,7.074975967407227,32.465232849121094,9.320569038391113,2.896177053451538,15.10792064666748,,0.04362000152468681,23.953916549682617,5.666971206665039,6.674795627593994,14.59677791595459
2000-06-20,5.382584095001221,6.843356609344482,32.2437858581543,9.214995384216309,2.857170581817627,14.672638893127441,,0.04296899959445,22.548887252807617,5.484164714813232,6.6314544677734375,14.645267486572266
2000-06-21,5.349153518676758,6.695955276489258,32.15519332885742,9.124505043029785,2.866922378540039,14.400592803955078,,0.04296899959445,23.165721893310547,5.301360130310059,6.2847137451171875,15.17870807647705
2000-06-22,5.282289505004883,6.695955276489258,31.535114288330078,9.154672622680664,2.8474202156066895,14.164810180664062,,0.04296899959445,22.994382858276367,5.0271525382995605,6.198026657104492,14.936246871948242
2000-06-23,5.282289505004883,6.232713222503662,32.00016403198242,9.13958740234375,2.857170581817627,14.418725967407227,,0.04362000152468681,23.062911987304688,4.798645496368408,6.1546831130981445,14.839248657226562
2000-06-26,5.449451446533203,6.65384578704834,32.33234786987305,9.245162010192871,2.8376684188842773,14.509413719177246,,0.04296899959445,23.885366439819336,4.890047073364258,6.198026657104492,15.033226013183594
2000-06-27,5.382584095001221,6.695955276489258,31.535114288330078,9.320569038391113,2.7791597843170166,14.76332950592041,,0.04362000152468681,23.81682777404785,4.935748100280762,5.9379682540893555,15.251445770263672
2000-06-28,5.3575119972229,6.680164813995361,32.33234786987305,9.32811450958252,2.769409418106079,14.577422142028809,,0.04296899959445,23.799701690673828,5.118553638458252,6.198026657104492,15.314210891723633
2000-06-29,5.349153518676758,6.611730098724365,32.59808349609375,9.320569038391113,2.7596569061279297,14.12853717803955,,0.0431319996714592,23.43987274169922,5.43846321105957,6.2847137451171875,15.277722358703613
2000-06-30,5.2488555908203125,6.422224044799805,32.2437858581543,9.23007583618164,2.6255745887756348,14.07412338256836,,0.04296899959445,24.365129470825195,5.2213826179504395,6.067996978759766,15.472344398498535
2000-07-03,5.349153518676758,6.569617748260498,33.351036071777344,9.214995384216309,2.710899591445923,13.965311050415039,,0.045572999864816666,23.576950073242188,5.255658149719238,6.1546831130981445,15.521001815795898
2000-07-05,5.349153518676758,6.843356609344482,31.712282180786133,9.335652351379395,2.6816458702087402,13.983445167541504,,0.04296899959445,23.782562255859375,5.118553638458252,6.1546831130981445,15.618310928344727
2000-07-06,5.282289505004883,7.201311111450195,32.819557189941406,9.29615592956543,2.6133861541748047,13.312387466430664,,0.04296899959445,24.05670738220215,5.255658149719238,6.24137020111084,15.618310928344727
2000-07-07,5.583176612854004,7.1592020988464355,32.15519332885742,9.220211029052734,2.6036341190338135,13.439348220825195,,0.04427099972963333,23.26852798461914,5.118553638458252,6.1546831130981445,15.764273643493652
2000-07-10,5.516314506530762,7.096029758453369,32.59808349609375,8.992362022399902,2.5451247692108154,13.149158477783203,,0.046875,22.446069717407227,5.209958076477051,6.1546831130981445,15.764273643493652
2000-07-11,5.750340461730957,7.1592020988464355,32.95241165161133,8.946793556213379,2.486616611480713,13.167295455932617,,0.04492200165987015,22.27473258972168,5.255658149719238,6.198026657104492,15.764273643493652
2000-07-12,5.716907978057861,7.05391263961792,30.4278564453125,8.931608200073242,2.6133861541748047,12.91338062286377,,0.04492200165987015,21.79497718811035,5.255658149719238,6.198026657104492,15.86158561706543
2000-07-13,5.516314506530762,7.117084980010986,30.294954299926758,8.992362022399902,2.6133861541748047,13.076610565185547,,0.04622400179505348,22.137657165527344,5.347063064575195,6.371397972106934,16.250823974609375
2000-07-14,5.583176612854004,7.074975967407227,30.73788070678711,8.825278282165527,2.6523914337158203,12.985919952392578,,0.04622400179505348,22.8572940826416,5.529866695404053,6.328052520751953,16.494108200073242
2000-07-17,5.349153518676758,7.011804103851318,30.73788070678711,8.506288528442383,2.5938827991485596,12.713869094848633,,0.046875,23.508419036865234,5.209958076477051,6.2847137451171875,16.640066146850586
2000-07-18,5.315721035003662,7.1592020988464355,29.763486862182617,8.475909233093262,2.5743794441223145,12.985919952392578,,0.046875,23.576950073242188,5.209958076477051,6.414740085601807,16.73738670349121
2000-07-19,5.315721035003662,7.1592020988464355,30.472139358520508,8.506288528442383,2.617593765258789,13.112876892089844,,0.046875,23.782562255859375,5.484164714813232,6.50142765045166,16.05620765686035
2000-07-20,5.282289505004883,7.243427276611328,31.18079376220703,8.567048072814941,2.5881834030151367,12.91338062286377,,0.046875,23.988182067871094,5.712671756744385,6.761480808258057,16.153520584106445
2000-07-21,5.148559093475342,7.201311111450195,30.516437530517578,8.582237243652344,2.5489675998687744,12.514366149902344,,0.046875,24.2623348236084,5.575569152832031,6.54477071762085,16.348134994506836
2000-07-24,5.18199348449707,7.1592020988464355,27.637516021728516,8.475909233093262,2.558771848678589,12.532508850097656,,0.0472010001540184,23.919633865356445,5.392762660980225,6.50142765045166,16.007543563842773
2000-07-25,5.21542501449585,7.1592020988464355,27.814685821533203,8.506288528442383,2.5489675998687744,12.822691917419434,,0.04752599820494652,24.193784713745117,5.392762660980225,6.50142765045166,16.05620765686035
