Date,CI,CNC,CVS,ELV,HUM,MOH,UNH
2000-04-05,22.755338668823242,,13.676316261291504,,6.7153143882751465,,6.0063371658325195
2000-04-06,22.934938430786133,,13.066145896911621,,7.107039928436279,,6.175265312194824
2000-04-07,22.180620193481445,,13.066145896911621,,7.330883979797363,,6.181523323059082
2000-04-10,23.22229766845703,,13.024067878723145,,7.442807197570801,,6.394246578216553
2000-04-11,24.28194236755371,,13.949844360351562,,7.274923801422119,,6.55066442489624
2000-04-12,24.353776931762695,,14.770429611206055,,7.218963146209717,,6.794670104980469
2000-04-13,24.371736526489258,,14.938743591308594,,6.995120525360107,,6.644510269165039
2000-04-14,23.186376571655273,,14.139211654663086,,6.3795485496521,,6.4005022048950195
2000-04-17,23.258216857910156,,14.118169784545898,,6.435510158538818,,6.38173246383667
2000-04-18,23.365978240966797,,14.538980484008789,,6.547430515289307,,6.494351387023926
2000-04-19,22.84513282775879,,14.644184112548828,,7.05108118057251,,6.475584030151367
2000-04-20,23.671300888061523,,14.769082069396973,,7.05108118057251,,6.719590663909912
2000-04-24,24.066421508789062,,14.83228588104248,,7.778570175170898,,6.951085090637207
2000-04-25,23.54557228088379,,15.759309768676758,,7.55472993850708,,6.832208633422852
2000-04-26,23.40189552307129,,15.12724781036377,,7.330883979797363,,6.738361358642578
2000-04-27,22.84513282775879,,14.9165620803833,,7.4987664222717285,,6.7133355140686035
2000-04-28,22.916969299316406,,14.663738250732422,,6.883195877075195,,6.675792694091797
2000-05-01,22.683490753173828,,14.726943016052246,,6.939157009124756,,6.46306848526001
2000-05-02,21.552011489868164,,15.12724781036377,,7.163001537322998,,6.306654453277588
2000-05-03,21.30057716369629,,14.010608673095703,,5.987821102142334,,6.131472110748291
2000-05-04,22.054901123046875,,14.010608673095703,,5.93186092376709,,6.250345230102539
2000-05-05,21.8214168548584,,14.326638221740723,,6.2676262855529785,,6.312912464141846
2000-05-08,22.64756965637207,,15.085105895996094,,5.819939613342285,,6.606972694396973
2000-05-09,22.342252731323242,,14.874425888061523,,5.652054786682129,,6.794670104980469
2000-05-10,21.839374542236328,,14.663738250732422,,5.4841718673706055,,6.844724655151367
2000-05-11,21.983051300048828,,14.579462051391602,,5.652054786682129,,6.926058292388916
2000-05-12,22.69247817993164,,14.11595630645752,,5.596096515655518,,7.14503812789917
2000-05-15,23.599456787109375,,14.47412395477295,,5.819939613342285,,7.470380783081055
2000-05-16,24.174179077148438,,14.431981086730957,,5.875899791717529,,7.570489406585693
2000-05-17,24.102336883544922,,14.094888687133789,,5.819939613342285,,7.470380783081055
2000-05-18,24.856660842895508,,13.989544868469238,,5.93186092376709,,7.7581868171691895
2000-05-19,24.892574310302734,,13.736722946166992,,5.708016872406006,,7.645567417144775
2000-05-22,25.55709457397461,,13.652449607849121,,5.596096515655518,,7.639309406280518
2000-05-23,25.844453811645508,,13.947404861450195,,5.540134429931641,,7.551714897155762
2000-05-24,25.754657745361328,,13.504960060119629,,5.26032829284668,,7.795724391937256
2000-05-25,25.646894454956055,,13.926334381103516,,5.148407936096191,,7.664334297180176
2000-05-26,25.21585464477539,,13.568172454833984,,5.20436954498291,,7.595511436462402
2000-05-30,25.485261917114258,,14.052742004394531,,4.98052453994751,,7.601773262023926
2000-05-31,25.521177291870117,,14.663738250732422,,5.036487102508545,,7.464125633239746
2000-06-01,25.126052856445312,,15.232585906982422,,5.31628942489624,,7.608026504516602
2000-06-02,25.682817459106445,,14.579462051391602,,5.20436954498291,,7.495408058166504
2000-06-05,25.25177574157715,,14.031681060791016,,5.092446327209473,,7.501665115356445
2000-06-06,24.28194236755371,,13.104660034179688,,4.812640190124512,,7.345250606536865
2000-06-07,24.78481101989746,,12.5779447555542,,4.644758701324463,,7.370276927947998
2000-06-08,25.01841926574707,,13.020387649536133,,4.476874351501465,,7.4078168869018555
2000-06-09,25.523113250732422,,12.957179069519043,,4.476874351501465,,7.701876640319824
2000-06-12,26.17200469970703,,12.75702953338623,,4.5887980461120605,,7.99906587600708
2000-06-13,27.12733268737793,,12.514739036560059,,4.644758701324463,,8.083534240722656
2000-06-14,27.0732479095459,,13.104660034179688,,4.644758701324463,,8.208658218383789
2000-06-15,27.181398391723633,,12.872907638549805,,4.476874351501465,,8.208658218383789
2000-06-16,26.532503128051758,,12.936116218566895,,4.2530317306518555,,8.083534240722656
2000-06-19,27.541887283325195,,13.104660034179688,,4.3089919090271,,8.00844955444336
2000-06-20,27.650039672851562,,12.85183334350586,,4.364952564239502,,8.027217864990234
2000-06-21,26.983125686645508,,12.599020004272461,,4.420915126800537,,8.114812850952148
2000-06-22,26.94707679748535,,12.38833236694336,,4.476874351501465,,8.045988082885742
2000-06-23,26.965103149414062,,12.177641868591309,,4.476874351501465,,7.99593448638916
2000-06-26,27.019168853759766,,12.09337329864502,,4.644758701324463,,7.983423233032227
2000-06-27,27.12733268737793,,12.809704780578613,,4.644758701324463,,8.027217864990234
2000-06-28,27.744670867919922,,12.862370491027832,,4.5887980461120605,,8.26028060913086
2000-06-29,28.15473747253418,,12.788628578186035,,4.924563407897949,,8.609084129333496
2000-06-30,26.965103149414062,,13.483894348144531,,4.364952564239502,,8.584059715270996
2000-07-03,27.36164093017578,,13.273204803466797,,4.700719833374023,,8.815550804138184
2000-07-05,27.397693634033203,,13.37855339050293,,4.700719833374023,,8.909402847290039
2000-07-06,28.010536193847656,,14.621601104736328,,5.26032829284668,,9.184691429138184
2000-07-07,28.749553680419922,,14.453057289123535,,5.148407936096191,,8.984479904174805
2000-07-10,28.821643829345703,,14.684805870056152,,5.372251033782959,,8.74673080444336
2000-07-11,28.785598754882812,,14.621601104736328,,5.31628942489624,,8.778013229370117
2000-07-12,29.66881561279297,,14.7058744430542,,6.155703067779541,,8.93442440032959
2000-07-13,29.14609718322754,,14.47412395477295,,6.155703067779541,,8.584059715270996
2000-07-14,28.767576217651367,,14.642667770385742,,6.323586463928223,,8.458921432495117
2000-07-17,29.26325798034668,,15.000836372375488,,6.435510158538818,,8.702934265136719
2000-07-18,28.280908584594727,,14.83228588104248,,6.3795485496521,,8.333795547485352
2000-07-19,27.956457138061523,,14.326638221740723,,6.323586463928223,,8.402615547180176
2000-07-20,28.353012084960938,,14.641584396362305,,6.659351825714111,,8.496461868286133
2000-07-21,27.992517471313477,,14.536092758178711,,6.771275520324707,,8.508977890014648
2000-07-24,27.722137451171875,,14.683773040771484,,6.491468906402588,,8.23994255065918
2000-07-25,27.956457138061523,,14.514993667602539,,6.547430515289307,,7.8833160400390625
2000-07-26,28.262882232666016,,14.219640731811523,,6.3795485496521,,7.827009201049805
2000-07-27,28.83968162536621,,14.050857543945312,,6.603391170501709,,8.196145057678223
2000-07-28,28.334980010986328,,13.692201614379883,,6.323586463928223,,8.127326011657715
2000-07-31,28.80361557006836,,13.333547592163086,,6.547430515289307,,8.18989086151123
2000-08-01,29.200166702270508,,13.08037281036377,,6.491468906402588,,8.352563858032227
2000-08-02,27.848302841186523,,12.447450637817383,,6.491468906402588,,8.37133502960205
2000-08-03,28.04658317565918,,12.088793754577637,,6.2676262855529785,,8.502721786499023
2000-08-04,28.92980194091797,,12.194284439086914,,6.3795485496521,,8.778013229370117
2000-08-07,29.470542907714844,,12.10990047454834,,6.2676262855529785,,8.80303955078125
2000-08-08,29.77696418762207,,11.751242637634277,,6.09974479675293,,8.709186553955078
2000-08-09,29.308319091796875,,11.877825736999512,,6.3795485496521,,8.796784400939941
2000-08-10,29.362388610839844,,12.341962814331055,,6.435510158538818,,8.846834182739258
2000-08-11,30.335725784301758,,12.384159088134766,,6.659351825714111,,9.2347412109375
2000-08-14,29.993257522583008,,12.637331008911133,,7.666651725769043,,9.359875679016113
2000-08-15,29.704856872558594,,12.489649772644043,,7.163001537322998,,9.316078186035156
2000-08-16,29.650787353515625,,12.531841278076172,,7.442807197570801,,9.228493690490723
2000-08-17,29.41645622253418,,12.974885940551758,,7.55472993850708,,9.291053771972656
2000-08-18,29.182138442993164,,13.101471900939941,,7.163001537322998,,9.147149085998535
2000-08-21,29.05596351623535,,12.8905029296875,,7.218963146209717,,9.190949440002441
2000-08-22,29.218204498291016,,12.91159725189209,,7.274923801422119,,9.359875679016113
2000-08-23,28.443119049072266,,12.953789710998535,,7.163001537322998,,9.147149085998535
2000-08-24,28.064605712890625,,13.164759635925293,,7.163001537322998,,9.134639739990234
2000-08-25,28.08262825012207,,12.974885940551758,,7.107039928436279,,8.984479904174805
2000-08-28,28.58733367919922,,12.91159725189209,,7.274923801422119,,9.009506225585938
2000-08-29,28.37102699279785,,13.143671035766602,,7.386846542358398,,9.084586143493652
2000-08-30,28.280908584594727,,13.164759635925293,,7.666651725769043,,9.072072982788086
2000-08-31,28.05108642578125,,12.537117958068848,,7.680636882781982,,9.46154499053955
2000-09-01,27.145349502563477,,12.5740385055542,,7.4987664222717285,,9.403674125671387
2000-09-05,27.42473030090332,,12.531841278076172,,7.330883979797363,,9.447467803955078
2000-09-06,27.433740615844727,,12.742813110351562,,7.442807197570801,,9.259769439697266
2000-09-07,26.676698684692383,,12.953789710998535,,7.55472993850708,,9.190949440002441
2000-09-08,26.02490234375,,13.502325057983398,,7.890498638153076,,9.059562683105469
2000-09-11,26.6036319732666,,13.882076263427734,,7.4987664222717285,,9.359875679016113
2000-09-12,26.2600154876709,,14.304017066955566,,7.610689163208008,,9.153409957885742
2000-09-13,26.386608123779297,,14.852560043334961,,7.442807197570801,,9.15966796875
2000-09-14,26.983428955078125,,14.852560043334961,,7.890498638153076,,9.459979057312012
2000-09-15,26.332353591918945,,14.852560043334961,,8.338181495666504,,9.278542518615723
2000-09-18,25.500425338745117,,14.894752502441406,,8.170297622680664,,9.128387451171875
2000-09-19,25.663192749023438,,14.873652458190918,,8.450102806091309,,9.441214561462402
2000-09-20,25.464250564575195,,14.936944007873535,,8.282218933105469,,9.240997314453125
2000-09-21,25.75362205505371,,15.211207389831543,,8.338181495666504,,9.453723907470703
2000-09-22,26.856834411621094,,15.485480308532715,,8.95374870300293,,9.791580200195312
2000-09-25,27.243864059448242,,15.506575584411621,,9.177596092224121,,9.741531372070312
2000-09-26,27.706850051879883,,15.337790489196777,,9.065674781799316,,9.754044532775879
2000-09-27,29.61667251586914,,15.253406524658203,,8.841830253601074,,9.81035327911377
2000-09-28,30.021772384643555,,15.485480308532715,,9.625280380249023,,9.954252243041992
2000-09-29,30.20986557006836,,15.633155822753906,,9.625280380249023,,9.885429382324219
2000-10-02,31.471500396728516,,15.759737968444824,,10.40873908996582,,10.604938507080078
2000-10-03,30.962223052978516,,15.949614524841309,,10.296815872192383,,10.542375564575195
2000-10-04,31.193716049194336,,15.949614524841309,,10.6885404586792,,10.267082214355469
2000-10-05,32.533470153808594,,15.738643646240234,,10.968343734741211,,10.49232292175293
2000-10-06,31.81584930419922,,15.738643646240234,,10.184892654418945,,10.304625511169434
2000-10-09,31.616172790527344,,15.422185897827148,,9.513362884521484,,10.310880661010742
2000-10-10,31.97500228881836,,15.40108585357666,,10.240851402282715,,10.59868335723877
2000-10-11,32.42351150512695,,15.801936149597168,,9.849126815795898,,10.56114673614502
2000-10-12,32.05024337768555,,15.6753568649292,,9.401439666748047,,10.160724639892578
2000-10-13,32.6260871887207,,15.485480308532715,,9.513362884521484,,10.398473739624023
2000-10-16,33.349491119384766,,15.464384078979492,,9.96104907989502,,10.905256271362305
2000-10-17,33.33502197265625,,15.190116882324219,,9.513362884521484,,10.692530632019043
2000-10-18,33.2511100769043,,15.52767276763916,,9.401439666748047,,10.49232292175293
2000-10-19,32.843116760253906,,15.547281265258789,,9.345478057861328,,10.467294692993164
2000-10-20,32.9588623046875,,14.976922035217285,,9.401439666748047,,10.542375564575195
2000-10-23,31.763750076293945,,15.040301322937012,,9.96104907989502,,10.467294692993164
2000-10-24,32.1630859375,,15.46277141571045,,9.793167114257812,,10.673762321472168
2000-10-25,31.685630798339844,,15.737386703491211,,9.96104907989502,,10.461040496826172
2000-10-26,32.26436996459961,,16.244367599487305,,10.576618194580078,,10.755098342895508
2000-10-27,33.17876052856445,,15.716277122497559,,10.12893295288086,,10.980337142944336
2000-10-30,34.30439376831055,,17.849794387817383,,10.40873908996582,,11.61225414276123
2000-10-31,35.28826141357422,,17.892044067382812,,10.856427192687988,,10.949056625366211
2000-11-01,34.72397994995117,,17.913166046142578,,11.527953147888184,,10.623708724975586
2000-11-02,33.40157699584961,,17.765295028686523,,11.471994400024414,,10.436013221740723
2000-11-03,33.592559814453125,,17.723041534423828,,11.304109573364258,,10.623708724975586
2000-11-06,34.42592239379883,,18.758132934570312,,11.36007022857666,,10.91777229309082
2000-11-07,34.69504928588867,,18.56800651550293,,11.471994400024414,,10.88648796081543
2000-11-08,36.176612854003906,,18.525760650634766,,11.975642204284668,,11.061670303344727
2000-11-09,35.64994430541992,,19.28622055053711,,11.86372184753418,,11.374500274658203
2000-11-10,37.3687858581543,,18.800369262695312,,12.19948959350586,,11.311939239501953
2000-11-13,37.03892135620117,,19.18060302734375,,12.143525123596191,,11.005361557006836
2000-11-14,36.67719650268555,,19.159481048583984,,12.59121322631836,,11.343220710754395
2000-11-15,36.798728942871094,,18.230030059814453,,12.143525123596191,,11.50589370727539
2000-11-16,37.979366302490234,,18.061033248901367,,12.815055847167969,,11.537176132202148
2000-11-17,37.117042541503906,,17.723041534423828,,13.038901329040527,,11.555944442749023
2000-11-20,36.48043441772461,,17.70192527770996,,10.6885404586792,,11.512142181396484
2000-11-21,35.86119079589844,,17.828678131103516,,10.800463676452637,,11.537176132202148
2000-11-22,35.64128112792969,,18.56800651550293,,10.6885404586792,,11.280655860900879
2000-11-24,35.678890228271484,,18.420135498046875,,10.800463676452637,,11.518403053283691
2000-11-27,35.01333999633789,,19.434097290039062,,10.352778434753418,,11.537176132202148
2000-11-28,34.941009521484375,,19.30735206604004,,10.40873908996582,,11.64979362487793
2000-11-29,36.167930603027344,,18.9271183013916,,10.63257884979248,,11.83748722076416
2000-11-30,38.124046325683594,,19.22285270690918,,10.744502067565918,,11.743639945983887
2000-12-01,37.01285934448242,,18.71588706970215,,11.471994400024414,,11.61225414276123
2000-12-04,36.995506286621094,,18.187774658203125,,11.471994400024414,,11.699845314025879
2000-12-05,37.71893310546875,,18.187774658203125,,11.248146057128906,,11.850004196166992
2000-12-06,37.687103271484375,,17.385066986083984,,11.248146057128906,,11.787436485290527
2000-12-07,37.17202377319336,,18.441261291503906,,11.080268859863281,,11.687335014343262
2000-12-08,37.400634765625,,18.103282928466797,,11.471994400024414,,11.937594413757324
2000-12-11,37.18358612060547,,17.638545989990234,,11.136228561401367,,12.056474685668945
2000-12-12,36.787174224853516,,18.652509689331055,,11.471994400024414,,11.843748092651367
2000-12-13,35.742549896240234,,18.884872436523438,,11.024306297302246,,11.82497501373291
2000-12-14,35.50816345214844,,19.370718002319336,,11.304109573364258,,11.543431282043457
2000-12-15,34.535892486572266,,19.58196449279785,,10.856427192687988,,11.76241397857666
2000-12-18,35.23906326293945,,19.391843795776367,,11.975642204284668,,12.10027027130127
2000-12-19,34.868675231933594,,19.58196449279785,,12.031604766845703,,11.718618392944336
2000-12-20,37.03000259399414,,20.088937759399414,,12.871020317077637,,11.799948692321777
2000-12-21,36.87623977661133,,20.06781005859375,,12.871020317077637,,12.081498146057129
2000-12-22,38.13532638549805,,19.941070556640625,,12.815055847167969,,11.962620735168457
2000-12-26,38.09471893310547,,19.77208709716797,,13.262741088867188,,12.262944221496582
2000-12-27,38.49797439575195,,20.215681076049805,,13.374666213989258,,12.187862396240234
2000-12-28,39.16523361206055,,20.25792694091797,,13.76639175415039,,12.513202667236328
2000-12-29,38.38192367553711,,20.25792694091797,,13.654472351074219,,12.287965774536133
2001-01-02,37.253387451171875,,19.328472137451172,,13.374666213989258,,11.799948692321777
2001-01-03,37.27949523925781,,18.251150131225586,,12.926979064941406,,11.449581146240234
2001-01-04,33.0728759765625,,17.23719024658203,,11.807758331298828,,10.648736953735352
2001-01-05,33.36298370361328,,17.46957015991211,,12.19948959350586,,10.798893928527832
2001-01-08,34.50893020629883,,17.892044067382812,,12.143525123596191,,10.7613525390625
2001-01-09,34.75551986694336,,18.33565902709961,,12.535252571105957,,10.873974800109863
2001-01-10,35.611351013183594,,18.905996322631836,,12.871020317077637,,11.311939239501953
2001-01-11,33.7662353515625,,18.230030059814453,,12.647172927856445,,11.086699485778809
2001-01-12,33.42100143432617,,18.082155227661133,,12.19948959350586,,10.848949432373047
2001-01-16,33.43550491333008,,18.673633575439453,,11.86372184753418,,10.74884033203125
2001-01-17,33.113487243652344,,18.525760650634766,,11.248146057128906,,10.548629760742188
2001-01-18,33.151214599609375,,18.884872436523438,,10.912386894226074,,10.461040496826172
2001-01-19,31.76735496520996,,18.418136596679688,,9.849126815795898,,10.323389053344727
2001-01-22,33.241119384765625,,18.523868560791016,,10.968343734741211,,11.07418155670166
2001-01-23,34.030242919921875,,18.883352279663086,,11.36007022857666,,11.712358474731445
2001-01-24,34.95280456542969,,19.3062686920166,,11.192193031311035,,11.950108528137207
2001-01-25,34.45378875732422,,19.285125732421875,,11.304109573364258,,12.112780570983887
2001-01-26,35.17620086669922,,19.729188919067383,,11.192193031311035,,11.975132942199707
2001-01-29,33.79814529418945,,19.505033493041992,,11.46080207824707,,11.76441478729248
2001-01-30,33.098968505859375,,19.40353775024414,,11.201142311096191,,11.428059577941895
2001-01-31,32.24604415893555,,20.029457092285156,,10.69973373413086,,11.293913841247559
2001-02-01,33.0728759765625,,19.59638786315918,,10.735548973083496,,11.359986305236816
2001-02-02,34.37838363647461,,19.92795181274414,,11.013115882873535,,12.23290729522705
2001-02-05,35.25161361694336,,19.521955490112305,,11.451849937438965,,12.495185852050781
2001-02-06,34.08246612548828,,19.461061477661133,,10.968343734741211,,12.192863464355469
2001-02-07,34.75551986694336,,20.232460021972656,,11.263822555541992,,12.387070655822754
2001-02-08,35.071739196777344,,19.96856689453125,,11.46080207824707,,12.192863464355469
2001-02-09,32.13001251220703,,20.0091552734375,,11.066838264465332,,11.722368240356445
2001-02-12,32.84077453613281,,20.300128936767578,,12.042791366577148,,11.8364896774292
2001-02-13,32.65220260620117,,19.904268264770508,,11.720460891723633,,11.730377197265625
2001-02-14,31.332195281982422,,20.114049911499023,,12.042791366577148,,11.412041664123535
2001-02-15,31.40181541442871,,20.266292572021484,,12.17710018157959,,11.261882781982422
2001-02-16,31.514955520629883,,20.83807945251465,,11.935351371765137,,11.394024848937988
2001-02-20,30.838993072509766,,20.97341537475586,,11.809998512268066,,11.331954956054688
2001-02-21,30.627199172973633,,20.158031463623047,,11.747323036193848,,11.30793285369873
2001-02-22,30.751964569091797,,19.748641967773438,,11.729418754577637,,11.02363109588623
2001-02-23,29.6495304107666,,19.295270919799805,,11.192193031311035,,10.877476692199707
2001-02-26,30.780977249145508,,19.88397216796875,,11.505571365356445,,11.249873161315918
2001-02-27,32.16192626953125,,20.114049911499023,,11.86372184753418,,11.494129180908203
2001-02-28,31.816680908203125,,20.638460159301758,,12.087562561035156,,11.858510971069336
2001-03-01,31.897907257080078,,20.10388946533203,,12.311406135559082,,11.810461044311523
2001-03-02,32.61449432373047,,20.435457229614258,,12.203965187072754,,12.170841217041016
2001-03-05,32.005252838134766,,20.41854476928711,,12.356175422668457,,12.012674331665039
2001-03-06,32.02846145629883,,20.46929359436035,,12.186056137084961,,12.114785194396973
2001-03-07,31.918214797973633,,20.567411422729492,,12.499439239501953,,12.112780570983887
2001-03-08,32.62318420410156,,21.010631561279297,,12.400945663452148,,12.312993049621582
2001-03-09,32.585365295410156,,20.594472885131836,,11.729418754577637,,12.210887908935547
2001-03-12,32.24787902832031,,20.212156295776367,,11.272773742675781,,11.944602966308594
2001-03-13,32.23625564575195,,19.288501739501953,,11.63987922668457,,11.792444229125977
2001-03-14,31.610721588134766,,19.420454025268555,,11.469755172729492,,11.632270812988281
2001-03-15,32.30897521972656,,19.66067123413086,,11.613018035888672,,11.594230651855469
2001-03-16,31.066650390625,,18.804683685302734,,11.192193031311035,,11.175793647766113
2001-03-19,31.63981819152832,,18.814830780029297,,11.013115882873535,,11.361987113952637
2001-03-20,30.694255828857422,,18.473114013671875,,10.6818265914917,,11.361987113952637
2001-03-21,30.13275146484375,,18.608449935913086,,9.911803245544434,,10.871469497680664
2001-03-22,29.207542419433594,,18.13477897644043,,9.13282299041748,,10.551131248474121
2001-03-23,29.96982192993164,,18.61859893798828,,9.401439666748047,,10.911513328552246
2001-03-26,30.557506561279297,,18.638898849487305,,9.482023239135742,,11.231847763061523
2001-03-27,30.4906063079834,,19.088891983032227,,9.293992042541504,,11.279898643493652
2001-03-28,29.18136215209961,,19.031368255615234,,8.8104887008667,,11.231847763061523
2001-03-29,30.650615692138672,,19.09903335571289,,9.19550609588623,,11.576397895812988
2001-03-30,31.23540496826172,,19.789241790771484,,9.383530616760254,,11.870866775512695
2001-04-02,31.00555419921875,,19.697898864746094,,8.8104887008667,,11.71862506866455
2001-04-03,30.496416091918945,,19.46443748474121,,8.595603942871094,,11.664539337158203
2001-04-04,30.577871322631836,,19.62344741821289,,8.41652774810791,,11.991056442260742
2001-04-05,30.985193252563477,,18.912952423095703,,7.682316780090332,,12.019102096557617
2001-04-06,30.350950241088867,,18.9467830657959,,8.049422264099121,,11.806764602661133
2001-04-09,30.228742599487305,,18.3513126373291,,8.11209774017334,,11.975032806396484
2001-04-10,29.67595863342285,,19.278350830078125,,8.210587501525879,,11.848833084106445
2001-04-11,29.34137535095215,,18.408830642700195,,7.816622257232666,,11.58241081237793
2001-04-12,29.478139877319336,,18.9467830657959,,8.004654884338379,,11.704606056213379
2001-04-16,29.094083786010742,,18.7200984954834,,8.103145599365234,,11.664539337158203
2001-04-17,29.137714385986328,,19.11595344543457,,8.908985137939453,,11.826794624328613
2001-04-18,29.277376174926758,,19.21745491027832,,8.14791488647461,,12.155322074890137
2001-04-19,29.34137535095215,,19.369699478149414,,8.05837631225586,,12.099228858947754
2001-04-20,29.355926513671875,,19.287750244140625,,8.103145599365234,,12.061165809631348
2001-04-23,29.268640518188477,,18.999874114990234,,7.798718452453613,,11.967020034790039
2001-04-24,28.45983123779297,,18.796655654907227,,8.013608932495117,,12.171343803405762
2001-04-25,28.957338333129883,,19.104856491088867,,8.45234203338623,,12.620058059692383
